1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
115	-0.577428	397.491411	0.013975	4.1
116	-0.361286	396.391342	0.007202	4.1
117	-0.000000	395.299353	0.000000	4.4
118	-0.969038	394.215350	0.010765	4.5
119	-1.101380	393.139238	0.010788	4.0
120	-0.583482	392.070924	0.008695	4.2
121	-0.000000	391.010316	0.000000	4.7
122	-0.475612	389.957325	0.006863	4.1
123	0.000000	388.911862	0.000000	4.1
124	-0.770991	387.873839	0.021474	4.7
125	-0.671042	386.843173	0.009527	4.3
126	-0.354527	385.819777	0.012407	4.1
127	-0.641713	384.803569	0.015392	4.0
128	-0.756513	383.794468	0.013300	4.8
129	-0.825655	382.792393	0.018960	4.2
130	-0.132505	381.797264	0.006491	3.8
131	-0.865856	380.809005	0.012847	5.0
132	0.000000	379.827537	0.000000	4.2
133	-0.883589	378.852786	0.025848	4.1
134	-0.772171	377.884678	0.007012	4.9
135	-0.193133	376.923138	0.005246	4.8
136	-0.493202	375.968095	0.006079	3.9
137	-0.059975	375.019479	0.001973	4.5
138	-0.558926	374.077218	0.006766	4.6
139	-0.774276	373.141244	0.012438	4.3
140	-0.000000	372.211489	0.000000	4.0
141	-0.013791	371.287887	0.001226	4.5
142	-0.188555	370.370370	0.003176	4.5
143	-1.083229	369.458876	0.016229	4.2
144	-0.102981	368.553338	0.002976	4.1
145	-0.612450	367.653696	0.008138	4.5
146	-0.061450	366.759885	0.001663	4.2
147	-0.673026	365.871846	0.005860	4.4
148	-1.019293	364.989518	0.007455	3.9
149	-0.444541	364.112841	0.006604	4.5
150	-0.717030	363.241757	0.013225	4.5
151	-1.009168	362.376208	0.017397	4.1
152	-0.000159	361.516137	0.000059	4.3
153	-0.751562	360.661488	0.006395	4.9
154	-0.840348	359.812206	0.009456	4.2
155	-0.053404	358.968236	0.003384	4.1
156	-0.715141	358.129524	0.005654	4.6
157	-0.630256	357.296018	0.013019	4.2
158	-0.214893	356.467665	0.004753	4.2
159	-0.118411	355.644414	0.005806	4.1
160	-0.125644	354.826213	0.005966	4.9
161	-1.072024	354.013012	0.014573	4.1
162	-0.000114	353.204763	0.000033	4.1
163	-0.000000	352.401415	0.000000	4.8
164	-1.228908	351.602922	0.010577	4.1
165	-0.921920	350.809235	0.011289	4.2
166	-0.172218	350.020308	0.004791	4.1
167	-0.838199	349.236095	0.022837	4.4
168	-0.020366	348.456550	0.000801	4.0
169	-1.000081	347.681627	0.015052	4.1
170	-0.000000	346.911283	0.000000	4.6
171	-0.987665	346.145474	0.031384	4.4
172	-0.960691	345.384157	0.005827	4.1
173	-0.390308	344.627288	0.003801	4.6
174	-0.830159	343.874826	0.015291	4.9
175	-1.064673	343.126729	0.016600	4.4
176	-0.928108	342.382957	0.009356	4.8
177	-1.250891	341.643469	0.037257	4.8
178	-0.550795	340.908224	0.008812	4.1
179	-0.616859	340.177184	0.004192	4.6
180	-0.147094	339.450309	0.004542	4.4
181	-0.205892	338.727561	0.006599	4.1
182	-1.278298	338.008902	0.055500	4.1
183	-0.686688	337.294295	0.003614	5.6
184	-0.915671	336.583703	0.007887	4.6
185	-1.118002	335.877089	0.031909	4.0
186	-0.896867	335.174416	0.005183	4.6
187	-0.039333	334.475651	0.006020	4.5
188	-0.341503	333.780756	0.018593	4.3
189	-0.450593	333.089698	0.017770	4.4
190	-0.878405	332.402443	0.007351	4.0
191	0.000000	331.718955	0.000000	4.5
192	-0.895118	331.039203	0.026915	4.5
193	-0.000000	330.363153	0.000000	4.1
194	-0.238191	329.690771	0.006755	4.3
195	-0.527285	329.022027	0.005909	4.4
196	-0.907470	328.356888	0.011180	4.5
197	-0.000893	327.695322	0.000228	4.1
198	-0.251814	327.037299	0.007187	4.6
199	-0.941895	326.382787	0.009259	4.7
200	-0.511510	325.731758	0.011333	4.4
201	-0.030515	325.084179	0.002571	4.2
202	-0.064249	324.440023	0.003009	4.5
203	-0.000000	323.799258	0.000000	4.1
204	-1.034977	323.161858	0.009052	4.0
205	-0.045121	322.527792	0.004061	4.4
206	-0.517739	321.897034	0.008843	4.8
207	-0.000027	321.269554	0.000005	4.3
208	-1.116520	320.645325	0.020751	4.1
209	-0.573691	320.024320	0.010767	4.7
210	-1.207259	319.406512	0.021543	4.2
211	-1.170676	318.791875	0.020750	4.1
212	-1.208727	318.180381	0.018138	4.8
213	-1.057576	317.572005	0.004408	4.3
214	0.000000	316.966721	0.000000	4.0
215	-0.074058	316.364504	0.001727	4.1
216	-0.000000	315.765329	0.000000	4.6
217	-0.225891	315.169170	0.005216	4.0
218	-0.007193	314.576003	0.000767	4.0
219	-0.000676	313.985804	0.000073	5.1
220	-1.104635	313.398548	0.042520	4.6
221	-0.533970	312.814213	0.010870	4.3
222	-0.391737	312.232773	0.006122	4.6
223	-1.122779	311.654207	0.039243	4.6
224	-0.177588	311.078491	0.006588	4.0
225	-0.000000	310.505602	0.000000	4.1
226	-0.836467	309.935518	0.005622	4.3
227	0.000000	309.368217	0.000000	4.6
228	-1.087325	308.803676	0.026410	4.1
229	-0.591009	308.241874	0.015935	4.6
230	-0.090021	307.682789	0.005785	4.6
231	-0.000724	307.126400	0.000118	4.1
232	-0.056463	306.572687	0.003182	4.3
233	-0.794755	306.021627	0.027793	4.4
234	-0.317535	305.473201	0.004282	4.4
235	-0.806071	304.927388	0.014010	4.4
236	-1.021391	304.384168	0.016680	4.1
237	-0.181821	303.843521	0.003912	4.5
238	-0.507482	303.305427	0.009920	4.1
239	-0.381741	302.769867	0.007250	5.1
240	-0.019577	302.236821	0.000803	4.5
241	-0.973026	301.706270	0.007562	4.3
242	-0.855260	301.178196	0.009232	4.3
243	-0.556602	300.652580	0.007341	4.1
244	-0.339930	300.129402	0.008208	4.4
245	-0.569009	299.608645	0.022199	4.6
246	-1.001704	299.090291	0.021566	4.1
247	-1.137384	298.574321	0.010549	4.1
248	-0.000001	298.060718	0.000000	4.7
249	-0.000000	297.549465	0.000000	4.0
250	-0.050982	297.040543	0.002703	4.1
251	-0.620287	296.533936	0.007001	4.5
252	-0.225066	296.029626	0.009983	5.1
253	-0.767047	295.527597	0.004944	4.1
254	-0.000000	295.027832	0.000000	3.8
255	-0.559057	294.530315	0.010403	4.9
256	-0.783647	294.035028	0.006804	4.4
257	-0.678718	293.541956	0.007797	4.8
258	-1.079683	293.051083	0.010702	5.9
259	-1.036442	292.562393	0.010972	4.3
260	-0.000000	292.075870	0.000000	4.0
261	-1.002805	291.591498	0.024590	4.7
262	-0.761891	291.109263	0.009948	4.2
263	-0.090579	290.629149	0.003453	4.0
264	-0.042539	290.151140	0.002571	4.4
265	-0.675791	289.675222	0.022485	4.3
266	-0.954565	289.201380	0.008202	4.3
267	-0.572823	288.729600	0.007009	4.1
268	-0.079709	288.259866	0.003210	4.8
269	-1.136582	287.792165	0.021176	4.2
270	-0.780110	287.326481	0.013333	4.1
271	-0.853407	286.862802	0.009845	6.0
272	-0.318619	286.401113	0.007609	5.3
273	-0.721649	285.941400	0.013849	4.1
274	-0.760955	285.483649	0.007708	4.6
275	-0.000690	285.027847	0.000121	4.5
276	-1.168608	284.573981	0.018723	4.0
277	-0.813030	284.122037	0.004714	4.4
278	-0.457612	283.672002	0.007589	4.4
279	-0.000000	283.223863	0.000000	4.3
280	-1.095212	282.777607	0.029729	4.5
281	-0.000000	282.333221	0.000000	4.1
282	-0.239147	281.890692	0.004427	4.8
283	-0.000000	281.450008	0.000000	4.8
284	-0.632895	281.011157	0.011310	4.9
285	-0.407297	280.574125	0.011112	4.6
286	-0.627770	280.138901	0.008926	5.0
287	-0.682539	279.705473	0.010544	4.5
288	-1.122880	279.273829	0.011873	4.7
289	-0.629972	278.843956	0.011836	4.5
290	-0.228201	278.415844	0.005641	4.6
291	-0.000000	277.989479	0.000000	4.6
292	-0.869264	277.564851	0.007282	4.8
293	-0.749078	277.141949	0.011625	4.7
294	-0.825861	276.720761	0.016099	4.2
295	-1.099054	276.301275	0.021090	4.6
296	-0.000000	275.883480	0.000000	5.0
297	-0.535411	275.467366	0.011717	4.7
298	-0.978535	275.052922	0.028337	4.2
299	-1.016011	274.640136	0.015781	5.1
300	-0.116534	274.228998	0.004662	5.1
301	-1.095586	273.819497	0.025537	6.1
302	-0.548309	273.411623	0.012688	5.5
303	-0.000000	273.005365	0.000000	5.5
304	-0.357833	272.600712	0.007444	6.4
305	-0.000000	272.197655	0.000000	5.2
306	0.000000	271.796184	0.000000	5.8
307	-0.000148	271.396287	0.000045	5.3
308	-0.001057	270.997956	0.000159	5.0
309	-0.000000	270.601180	0.000000	4.7
310	-0.000000	270.205949	0.000000	4.9
311	-0.629541	269.812254	0.013868	4.8
312	-0.647987	269.420085	0.010401	5.2
313	-0.755740	269.029432	0.012221	5.1
314	-0.000000	268.640287	0.000000	4.5
315	-0.737137	268.252638	0.008295	4.7
316	-0.336745	267.866478	0.003961	5.1
317	-0.134401	267.481796	0.005352	4.4
318	-0.806993	267.098584	0.011762	5.0
319	-0.911418	266.716833	0.015609	4.8
320	-0.394892	266.336533	0.007009	4.5
321	-0.000000	265.957676	0.000000	5.0
322	-1.010767	265.580253	0.014013	4.3
323	-0.226934	265.204254	0.004119	4.7
324	-0.837872	264.829672	0.011347	5.0
325	-0.633090	264.456497	0.008610	4.8
326	-1.171876	264.084721	0.014734	5.0
327	-0.541413	263.714335	0.011477	5.1
328	-0.000000	263.345332	0.000000	4.8
329	-0.000540	262.977702	0.000111	5.1
330	-1.062066	262.611438	0.037775	5.0
331	-0.382523	262.246531	0.004932	4.5
332	-0.558737	261.882973	0.010178	4.1
333	-0.466923	261.520756	0.008068	5.1
334	-0.802264	261.159871	0.010513	5.1
335	-0.240735	260.800312	0.003119	5.1
336	-1.180207	260.442070	0.011353	5.9
337	-0.514206	260.085137	0.007458	4.9
338	-0.288963	259.729505	0.011045	4.9
339	-0.087290	259.375167	0.002621	5.6
340	-0.000000	259.022116	0.000000	4.8
341	-0.000000	258.670343	0.000000	4.5
342	-1.086848	258.319841	0.011109	5.7
343	-1.123501	257.970602	0.028545	4.4
344	-1.132287	257.622620	0.009961	4.8
345	-1.146357	257.275887	0.023391	5.4
346	-0.916194	256.930396	0.004418	4.8
347	-1.078988	256.586139	0.046044	5.2
348	0.000000	256.243109	0.000000	5.3
349	-0.758510	255.901300	0.023165	5.4
350	-0.076078	255.560703	0.002658	4.9
351	-0.796086	255.221313	0.055106	5.3
352	-0.796291	254.883122	0.020063	4.6
353	-0.826173	254.546124	0.013469	4.7
354	-0.000215	254.210311	0.000073	5.1
355	-0.836919	253.875677	0.029706	4.2
356	-0.757574	253.542215	0.012203	5.1
357	-0.999580	253.209918	0.011263	5.1
358	-0.000000	252.878781	0.000000	5.1
359	-0.184441	252.548795	0.005407	5.1
360	-0.000034	252.219956	0.000011	5.0
361	-0.052281	251.892255	0.001843	5.2
362	-0.637847	251.565688	0.007581	4.9
363	-1.009859	251.240247	0.030629	4.8
364	-1.068566	250.915926	0.013783	5.1
365	-0.820244	250.592720	0.016260	4.6
366	-0.036546	250.270621	0.000501	4.2
367	-0.481960	249.949624	0.009978	4.6
368	-0.022636	249.629723	0.001387	4.5
369	-0.097599	249.310911	0.008490	4.2
370	-0.837884	248.993182	0.035917	4.2
371	-1.036004	248.676531	0.022161	4.8
372	0.000000	248.360952	0.000000	3.9
373	-0.942288	248.046438	0.013668	4.1
374	-0.000010	247.732984	0.000003	4.4
375	-0.000437	247.420584	0.000108	4.8
376	-1.068948	247.109233	0.014946	4.6
377	-0.973614	246.798924	0.007383	5.1
378	-0.000000	246.489652	0.000000	4.8
379	-0.010267	246.181412	0.001209	4.1
380	-0.000000	245.874197	0.000000	4.0
381	-1.139409	245.568002	0.008907	4.7
382	-0.931864	245.262822	0.011420	4.1
383	-0.006744	244.958652	0.000716	4.0
384	-1.054755	244.655485	0.011635	4.8
385	-0.000000	244.353317	0.000000	4.3
386	-0.870670	244.052142	0.011044	4.2
387	-0.261811	243.751955	0.005677	4.1
388	-0.250344	243.452750	0.005880	4.7
389	-0.140309	243.154523	0.001794	4.2
390	-0.610618	242.857268	0.018052	4.2
391	-1.288457	242.560980	0.018272	4.6
392	-0.236894	242.265654	0.007276	4.5
393	-0.209804	241.971285	0.007327	4.1
394	-0.039101	241.677868	0.003803	4.8
395	-0.783746	241.385397	0.013778	4.6
396	-1.222290	241.093869	0.032222	4.1
397	-0.146321	240.803278	0.005962	4.7
398	-0.417084	240.513619	0.009096	5.1
399	-0.781659	240.224887	0.009518	4.9
400	-1.099173	239.937077	0.009829	4.8
401	-1.022732	239.650186	0.014303	5.0
402	-0.705915	239.364207	0.009967	4.7
403	-0.036746	239.079136	0.002031	4.3
404	-1.099754	238.794969	0.032113	4.4
405	-0.845977	238.511701	0.025253	4.8
406	-0.134397	238.229327	0.004235	4.4
407	-0.011788	237.947843	0.001330	4.7
408	-0.000000	237.667244	0.000000	4.4
409	-0.513688	237.387526	0.005701	4.1
410	-0.751765	237.108684	0.009761	4.2
411	-0.543760	236.830714	0.011904	4.2
412	-0.388688	236.553610	0.003711	4.3
413	-1.008192	236.277370	0.010556	4.5
414	-0.930246	236.001989	0.031867	4.1
415	-0.735784	235.727461	0.012964	4.5
416	-0.971191	235.453784	0.027459	4.7
417	-0.700157	235.180952	0.008536	4.3
418	-0.048079	234.908962	0.000590	4.1
419	-0.842440	234.637809	0.010356	4.9
420	-0.446413	234.367488	0.008011	4.3
421	-1.026411	234.097997	0.041120	4.3
422	-0.304534	233.829331	0.004481	4.5
423	0.000000	233.561485	0.000000	4.7
424	-0.891842	233.294456	0.014595	4.4
425	-0.760201	233.028239	0.019670	5.8
426	-0.006406	232.762831	0.000977	4.2
427	-1.030227	232.498228	0.032574	4.0
428	-0.471072	232.234425	0.006330	4.1
429	-1.064938	231.971419	0.011130	4.8
430	-0.714697	231.709205	0.018987	4.4
431	-0.125551	231.447781	0.003823	4.2
432	-0.895705	231.187141	0.009592	4.8
433	-0.292288	230.927283	0.004788	4.4
434	-1.182135	230.668202	0.009938	4.0
435	-0.705206	230.409895	0.005300	4.5
436	-1.015548	230.152358	0.013982	4.4
437	-0.019835	229.895587	0.003173	4.1
438	-0.979986	229.639578	0.016778	4.6
439	-0.421618	229.384329	0.009746	4.7
440	-0.059296	229.129834	0.001619	4.3
441	-0.010342	228.876091	0.000656	4.5
442	-0.023849	228.623096	0.000948	4.3
443	-0.349923	228.370846	0.002768	4.3
444	-0.532961	228.119336	0.007968	4.0
445	-0.983589	227.868563	0.005142	4.7
446	-1.103748	227.618525	0.013531	4.5
447	-0.000086	227.369216	0.000028	4.2
448	-0.195892	227.120635	0.005980	4.5
449	-0.000000	226.872777	0.000000	4.1
450	-0.004603	226.625638	0.000291	4.6
451	-1.224962	226.379217	0.034853	4.6
452	-0.475616	226.133509	0.008453	4.3
453	0.000000	225.888510	0.000000	4.2
454	-0.246584	225.644218	0.007840	4.6
455	-0.784474	225.400630	0.007587	4.2
456	-0.000000	225.157741	0.000000	4.1
457	-1.060669	224.915549	0.041313	4.5
458	-0.949630	224.674051	0.008173	4.6
459	-0.000000	224.433242	0.000000	4.2
460	-0.112634	224.193121	0.003039	4.5
461	-0.982970	223.953684	0.025073	4.3
462	-0.892823	223.714927	0.006859	4.1
463	-0.316284	223.476848	0.007278	4.1
464	-0.000002	223.239444	0.000001	4.7
465	-1.150514	223.002710	0.008417	4.4
466	-0.000000	222.766645	0.000000	4.1
467	-0.124386	222.531245	0.004178	4.4
468	-0.735669	222.296508	0.028672	5.0
469	-1.174987	222.062429	0.032187	4.1
470	-0.531593	221.829007	0.009031	4.1
471	-0.585351	221.596238	0.008339	4.8
472	-0.976997	221.364119	0.005401	4.4
473	-0.805308	221.132647	0.009747	4.1
474	-0.709654	220.901820	0.007770	4.5
475	-1.129375	220.671634	0.012330	4.4
476	-1.184203	220.442086	0.005101	4.1
477	-0.000000	220.213174	0.000000	4.4
478	-0.115323	219.984895	0.003068	4.4
479	-0.148128	219.757246	0.004715	4.1
480	-0.639224	219.530224	0.008968	4.5
481	-0.000000	219.303826	0.000000	3.9
482	-0.000000	219.078050	0.000000	4.6
483	-0.000004	218.852893	0.000002	4.2
484	-0.545938	218.628352	0.002371	4.4
485	-0.878703	218.404424	0.016891	4.7
486	-0.000000	218.181106	0.000000	4.4
487	-0.916067	217.958397	0.010849	4.5
488	-0.792263	217.736292	0.020087	4.2
489	-0.000000	217.514790	0.000000	4.6
490	0.000000	217.293888	0.000000	4.6
491	-0.371091	217.073584	0.003481	4.9
492	-0.061865	216.853873	0.001255	4.8
493	-1.092740	216.634755	0.012135	4.1
494	0.000000	216.416227	0.000000	4.2
495	-1.141966	216.198285	0.012237	4.3
496	-0.507715	215.980927	0.014151	4.3
497	-0.957770	215.764151	0.018204	5.2
498	-0.362776	215.547955	0.007450	4.3
499	-0.998237	215.332335	0.014813	4.4
500	-0.233347	215.117289	0.010635	4.4
501	-0.251244	214.902815	0.004019	4.2
502	-0.000000	214.688911	0.000000	4.1
503	-1.019840	214.475573	0.008062	4.8
504	-0.541602	214.262800	0.009681	4.1
505	-0.784788	214.050588	0.006656	4.1
506	-0.398240	213.838936	0.010837	4.6
507	-1.033447	213.627842	0.013455	4.1
508	-0.018603	213.417302	0.001239	4.0
509	-0.622501	213.207314	0.015380	4.1
510	-0.870778	212.997877	0.018022	4.9
511	-0.000006	212.788987	0.000002	4.1
512	-0.445001	212.580642	0.006980	4.1
513	-1.103976	212.372841	0.018318	4.6
514	-0.000000	212.165581	0.000000	5.1
515	-0.885227	211.958859	0.015679	4.1
516	-0.524373	211.752673	0.007670	4.2
517	-1.010996	211.547021	0.012297	4.7
518	-0.729756	211.341902	0.012858	4.1
519	-0.653982	211.137311	0.007604	4.1
520	-0.175704	210.933248	0.003549	4.7
521	-0.035300	210.729710	0.002591	4.2
522	-0.771261	210.526695	0.009002	4.1
523	-0.401880	210.324200	0.007114	4.0
524	-1.026425	210.122224	0.013206	4.5
525	-0.029993	209.920765	0.001585	4.1
526	-0.000000	209.719820	0.000000	4.2
527	-0.788728	209.519387	0.007253	4.3
528	-1.069375	209.319463	0.008935	4.3
529	-0.341852	209.120048	0.005471	4.1
530	-0.905151	208.921139	0.007185	4.4
531	-0.001160	208.722733	0.000239	4.5
532	-0.213004	208.524829	0.005461	4.2
533	-0.610474	208.327425	0.005264	4.5
534	-0.629528	208.130518	0.006324	4.2
535	-0.136468	207.934107	0.003580	4.5
536	-0.850655	207.738189	0.010139	4.1
537	-0.000000	207.542762	0.000000	4.9
538	-0.745113	207.347825	0.021617	4.5
539	-1.092623	207.153376	0.012160	4.1
540	-0.198544	206.959412	0.003674	4.4
541	-0.661463	206.765932	0.008566	4.2
542	-0.000002	206.572933	0.000000	4.4
543	-0.210029	206.380414	0.003403	4.3
544	0.000000	206.188373	0.000000	3.9
545	-0.199526	205.996807	0.001214	4.1
546	-0.709522	205.805716	0.021525	4.4
547	-1.143056	205.615096	0.012354	4.3
548	-0.968710	205.424946	0.008376	4.2
549	-0.227476	205.235265	0.002698	4.5
550	-0.686505	205.046050	0.011598	4.5
551	-0.956646	204.857299	0.022547	4.1
552	-0.686408	204.669011	0.010320	4.1
553	-0.990224	204.481184	0.014676	5.5
554	-0.802618	204.293816	0.009169	4.2
555	-0.586245	204.106905	0.005018	4.1
556	-0.818107	203.920449	0.007367	4.5
557	-0.671509	203.734447	0.005738	4.3
558	-1.112041	203.548896	0.019160	4.1
559	-1.115369	203.363795	0.011785	4.1
560	-0.158743	203.179143	0.003357	4.9
561	-0.955315	202.994937	0.014197	4.4
562	-0.253993	202.811176	0.005122	4.2
563	-0.887183	202.627857	0.017029	4.7
564	-0.000238	202.444980	0.000092	4.1
565	-1.179694	202.262543	0.016499	4.3
566	-0.580896	202.080543	0.011793	4.4
567	-1.051069	201.898979	0.009543	4.6
568	-0.000608	201.717849	0.000162	4.0
569	-0.118216	201.537153	0.001555	4.1
570	-0.496319	201.356887	0.007632	4.4
571	-0.006383	201.177050	0.001050	4.3
572	-1.132602	200.997642	0.007436	4.3
573	-0.000000	200.818659	0.000000	4.4
574	-1.280377	200.640100	0.016824	4.4
575	-0.602764	200.461965	0.007022	4.2
576	-0.818764	200.284250	0.014946	4.6
577	-0.000000	200.106955	0.000000	4.2
578	-1.335253	199.930078	0.033491	4.4
579	-0.000000	199.753617	0.000000	4.4
580	-0.639933	199.577571	0.008683	4.1
581	-0.000000	199.401938	0.000000	4.4
582	-0.000000	199.226717	0.000000	4.3
583	-1.067900	199.051905	0.011870	4.5
584	-0.856161	198.877502	0.004284	4.0
585	-0.922429	198.703506	0.007600	4.5
586	-0.921170	198.529916	0.013876	4.5
587	-0.000001	198.356729	0.000000	4.4
588	-0.611541	198.183944	0.011852	4.4
589	-0.525633	198.011560	0.006352	5.0
590	-1.014569	197.839576	0.011596	4.3
591	-0.000000	197.667989	0.000000	4.5
592	-0.295184	197.496798	0.006662	4.9
593	-0.000244	197.326002	0.000036	4.6
594	-1.185353	197.155600	0.008656	4.2
595	-0.000000	196.985589	0.000000	4.6
596	-0.010446	196.815969	0.001006	4.1
597	-0.565105	196.646738	0.014325	4.2
598	-0.568718	196.477894	0.008409	4.1
599	-0.000329	196.309436	0.000034	5.0
600	-0.687909	196.141363	0.008616	4.1
601	-1.084954	195.973673	0.014724	4.1
602	-0.254477	195.806365	0.003959	4.7
603	-0.473151	195.639437	0.005117	4.8
604	-1.009458	195.472888	0.006017	4.6
605	-0.683796	195.306717	0.016788	5.1
606	-0.642231	195.140922	0.010350	4.8
607	-0.526892	194.975501	0.005555	4.3
608	-0.517064	194.810454	0.005365	4.3
609	-0.000000	194.645779	0.000000	5.0
610	-0.639967	194.481475	0.015189	4.3
611	-0.564693	194.317540	0.003794	4.3
612	-0.000001	194.153973	0.000000	4.9
613	-1.079577	193.990773	0.011400	4.4
614	-0.809782	193.827938	0.022601	4.3
615	-0.893391	193.665467	0.049976	4.9
616	-0.047809	193.503358	0.002136	5.0
617	-0.656028	193.341611	0.013360	4.2
618	-0.000000	193.180224	0.000000	4.4
619	-1.119921	193.019196	0.017955	4.7
620	-0.565151	192.858525	0.004758	4.3
621	-0.779692	192.698210	0.021981	4.1
622	-1.194417	192.538251	0.007058	4.1
623	-1.081378	192.378644	0.037668	4.4
624	-1.042311	192.219391	0.010430	4.1
625	-0.577177	192.060488	0.004796	4.4
626	-0.594831	191.901935	0.016930	4.6
627	-0.000000	191.743730	0.000000	4.4
628	-0.917736	191.585873	0.023908	4.6
629	-0.000000	191.428362	0.000000	4.0
630	-0.252296	191.271196	0.003835	4.5
631	0.000000	191.114374	0.000000	4.4
632	-0.800952	190.957893	0.010929	4.1
633	-1.232600	190.801755	0.033044	4.3
