1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-0.767468	627.201626	0.017903	811.4
1	-1.098571	623.504937	0.021815	3.7
2	-1.179874	619.865785	0.018510	3.7
3	-0.621176	616.282728	0.048930	4.4
4	0.000000	612.754375	0.000000	4.2
5	-0.375321	609.279381	0.009325	3.7
6	-0.691514	605.856447	0.017023	4.1
7	0.000000	602.484317	0.000000	3.9
8	0.000000	599.161779	0.000000	4.1
9	-0.644244	595.887656	0.021688	3.9
10	-0.000000	592.660813	0.000000	4.1
11	-0.546001	589.480151	0.018909	4.5
12	-0.611530	586.344606	0.009343	4.2
13	-0.247127	583.253145	0.003633	4.3
14	0.000000	580.204771	0.000000	3.8
15	-0.716511	577.198517	0.021101	4.7
16	-0.958050	574.233444	0.036524	4.6
17	-0.823728	571.308645	0.025263	3.9
18	-0.870991	568.423237	0.028823	4.7
19	-0.278056	565.576365	0.010305	4.1
20	0.000000	562.767201	0.000000	4.2
21	-0.990480	559.994938	0.015296	4.3
22	-0.470871	557.258797	0.008320	4.1
23	-0.038407	554.558018	0.000742	4.2
24	-1.109139	551.891865	0.013661	4.9
25	-0.963506	549.259621	0.009113	5.6
26	-0.632843	546.660592	0.019105	4.0
27	-0.663663	544.094102	0.013404	5.0
28	-0.555444	541.559494	0.004489	5.2
29	-0.369439	539.056129	0.010308	4.1
30	0.000000	536.583387	0.000000	4.8
31	-0.733793	534.140663	0.015305	4.9
32	0.000000	531.727370	0.000000	4.5
33	-0.102206	529.342935	0.004549	4.5
34	-1.037185	526.986802	0.012331	5.4
35	-0.280294	524.658430	0.005104	4.1
36	-0.226447	522.357290	0.003303	4.1
37	0.000000	520.082868	0.000000	5.1
38	-0.009972	517.834665	0.000507	4.3
39	-0.828713	515.612193	0.012756	4.3
40	-0.724720	513.414976	0.015745	4.9
41	-0.278880	511.242551	0.010058	4.6
42	-1.055608	509.094468	0.011225	4.2
43	-0.910921	506.970285	0.033373	4.8
44	0.000000	504.869574	0.000000	5.0
45	-0.427368	502.791916	0.016235	4.5
46	-0.288672	500.736903	0.002844	5.0
47	-0.885415	498.704137	0.032686	5.1
48	-0.124327	496.693228	0.006008	4.5
49	0.000000	494.703798	0.000000	4.6
50	0.000000	492.735476	0.000000	4.9
51	0.000000	490.787900	0.000000	4.9
52	-0.519652	488.860718	0.030062	4.9
53	-0.334130	486.953585	0.010234	4.3
54	-0.913085	485.066164	0.007447	4.9
55	-0.247772	483.198126	0.004574	4.6
56	-0.959968	481.349149	0.015095	4.6
57	-0.347323	479.518920	0.007550	4.9
58	-0.577347	477.707132	0.035636	4.3
59	-0.500215	475.913485	0.004908	4.8
60	-1.021177	474.137684	0.024987	4.6
61	-0.556203	472.379445	0.020785	4.4
62	0.000000	470.638485	0.000000	5.3
63	-0.282938	468.914531	0.010422	5.5
64	-0.599674	467.207315	0.009829	5.2
65	-0.832494	465.516573	0.027692	5.0
66	0.000000	463.842050	0.000000	5.6
67	-0.930754	462.183494	0.010584	5.6
68	-0.569589	460.540658	0.023100	5.2
69	-0.683534	458.913303	0.013111	5.5
70	-0.512387	457.301192	0.006431	5.0
71	-0.275043	455.704096	0.008947	4.9
72	0.000000	454.121787	0.000000	5.3
73	-1.096573	452.554045	0.010503	5.5
74	-0.695666	451.000653	0.009185	4.8
75	-0.770406	449.461399	0.016756	5.3
76	-0.000000	447.936075	0.000000	5.2
77	-0.786851	446.424477	0.017872	5.4
78	-0.019113	444.926406	0.001204	5.7
79	-0.660689	443.441666	0.006985	5.5
80	-0.782639	441.970065	0.008331	5.6
81	-0.675838	440.511415	0.019540	6.1
82	-0.678372	439.065533	0.030339	4.9
83	-0.451838	437.632238	0.008903	5.0
84	-0.491081	436.211351	0.006106	5.0
85	-0.000000	434.802701	0.000000	4.9
86	-0.814695	433.406117	0.010573	6.2
87	-0.079748	432.021430	0.003462	5.7
88	-0.000034	430.648479	0.000030	5.1
89	0.000000	429.287101	0.000000	6.2
90	-0.852808	427.937140	0.024581	5.4
91	-0.180521	426.598440	0.004617	5.1
92	-0.596250	425.270849	0.024206	5.5
93	-0.097762	423.954220	0.004050	5.2
94	-0.592234	422.648404	0.011618	5.2
95	-0.057759	421.353259	0.001621	5.3
