1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-0.091688	627.201626	0.003721	558.4
1	-0.778895	623.504937	0.017204	3.4
2	-0.000000	619.865785	0.000000	3.8
3	-0.716706	616.282728	0.014296	3.6
4	-0.000000	612.754375	0.000000	3.9
5	-0.014559	609.279381	0.001440	3.7
6	-0.992803	605.856447	0.008251	3.7
7	-0.926201	602.484317	0.015089	3.4
8	-0.272536	599.161779	0.000787	3.8
9	-0.000000	595.887656	0.000000	3.5
10	-0.486639	592.660813	0.008779	3.8
11	-0.005827	589.480151	0.000853	3.4
12	-0.822540	586.344606	0.018778	3.8
13	-0.626657	583.253145	0.017849	3.5
14	-0.628981	580.204771	0.003585	3.9
15	-0.000000	577.198517	0.000000	3.6
16	-0.638305	574.233444	0.008026	3.5
17	-0.702548	571.308645	0.029520	4.1
18	-0.000001	568.423237	0.000001	3.4
19	-0.570741	565.576365	0.020859	3.5
20	-0.052766	562.767201	0.001616	3.5
21	-0.002514	559.994938	0.000413	3.8
22	-0.860579	557.258797	0.005848	3.6
23	-1.038647	554.558018	0.008476	3.5
24	-0.813910	551.891865	0.008064	3.5
25	-0.916801	549.259621	0.010953	4.1
26	-0.426900	546.660592	0.007106	3.6
27	-0.832440	544.094102	0.011346	3.6
28	-0.047036	541.559494	0.001016	3.5
29	-0.000458	539.056129	0.000092	4.3
30	-1.104684	536.583387	0.014763	4.0
31	-0.484774	534.140663	0.012165	3.7
32	-0.287482	531.727370	0.002336	3.6
33	-0.970057	529.342935	0.028167	4.8
34	-0.997755	526.986802	0.018492	4.3
35	-0.991743	524.658430	0.014976	4.1
36	-0.610128	522.357290	0.015752	3.9
37	-0.556699	520.082868	0.016287	4.0
38	-0.687081	517.834665	0.012914	3.5
39	-0.000000	515.612193	0.000000	3.7
40	-0.823692	513.414976	0.013355	3.9
41	-0.761736	511.242551	0.010881	4.5
42	-0.872479	509.094468	0.024648	4.1
43	-0.829473	506.970285	0.009052	3.9
44	-0.108081	504.869574	0.004648	4.0
45	-0.975922	502.791916	0.011511	4.1
46	-0.085519	500.736903	0.003293	3.7
47	-0.964242	498.704137	0.012481	3.5
48	-0.533777	496.693228	0.015170	3.5
49	-0.637370	494.703798	0.003793	4.0
50	-0.000000	492.735476	0.000000	3.5
51	-0.671488	490.787900	0.008887	3.8
52	-0.776881	488.860718	0.033686	3.6
53	-1.036373	486.953585	0.008669	4.1
54	-0.516081	485.066164	0.007875	3.5
55	-0.577748	483.198126	0.008855	3.8
56	-0.597702	481.349149	0.011015	3.5
57	-0.697514	479.518920	0.016289	3.9
58	-0.315091	477.707132	0.002588	3.5
59	-0.910018	475.913485	0.007893	3.9
60	-0.000136	474.137684	0.000054	3.5
61	-1.058120	472.379445	0.026038	4.2
62	-0.000000	470.638485	0.000000	3.6
63	-0.927913	468.914531	0.014293	3.7
64	-1.015905	467.207315	0.011229	3.7
65	-0.585483	465.516573	0.012545	3.8
66	-0.000000	463.842050	0.000000	3.7
67	-0.557238	462.183494	0.007373	3.9
68	-1.137613	460.540658	0.022567	3.5
69	-0.000009	458.913303	0.000003	3.6
70	-1.004455	457.301192	0.021410	3.8
