1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
393	-0.000000	241.971285	0.000000	4.7
394	-0.983131	241.677868	0.012012	4.4
395	-0.738679	241.385397	0.012040	4.3
396	-0.500551	241.093869	0.006476	5.8
397	-0.967241	240.803278	0.013650	5.3
398	-0.000949	240.513619	0.000088	4.9
399	-0.400037	240.224887	0.004815	5.3
400	-0.000000	239.937077	0.000000	4.5
401	-0.513610	239.650186	0.012708	4.3
402	-0.000000	239.364207	0.000000	5.4
403	-0.941918	239.079136	0.005268	4.5
404	-0.799959	238.794969	0.011606	4.5
405	-0.000000	238.511701	0.000000	5.0
406	-1.022540	238.229327	0.008161	4.5
407	-1.032644	237.947843	0.006982	4.4
408	-1.102401	237.667244	0.012183	5.5
409	-0.011111	237.387526	0.000649	4.5
410	-0.000000	237.108684	0.000000	4.1
411	-0.791753	236.830714	0.005288	5.1
412	-0.164798	236.553610	0.001276	4.9
413	-0.000000	236.277370	0.000000	4.4
414	-0.000000	236.001989	0.000000	4.9
415	-0.000000	235.727461	0.000000	5.2
416	-0.572502	235.453784	0.011790	4.5
417	-0.584932	235.180952	0.006014	4.9
418	-0.339681	234.908962	0.006932	5.0
419	-0.578491	234.637809	0.005779	4.4
420	-0.186826	234.367488	0.006237	4.8
421	-0.000000	234.097997	0.000000	5.1
422	-0.690210	233.829331	0.007903	4.6
423	-1.008662	233.561485	0.015270	4.9
424	-0.093426	233.294456	0.001956	4.9
425	-0.211259	233.028239	0.003037	4.6
426	-0.559412	232.762831	0.007766	4.8
427	-0.832777	232.498228	0.009499	4.4
428	-0.148864	232.234425	0.004031	4.9
429	-0.529225	231.971419	0.008069	4.7
430	-0.703649	231.709205	0.013659	4.4
431	-0.734965	231.447781	0.006776	5.0
432	-1.146156	231.187141	0.016379	4.8
433	-0.869384	230.927283	0.023417	4.4
434	-0.000000	230.668202	0.000000	5.0
435	-0.000000	230.409895	0.000000	4.8
436	-0.000000	230.152358	0.000000	4.4
437	-0.000000	229.895587	0.000000	4.3
438	-0.072931	229.639578	0.003214	5.6
439	-0.613165	229.384329	0.005924	4.4
440	-0.814172	229.129834	0.003637	4.4
441	-0.888399	228.876091	0.021310	5.2
442	-1.117506	228.623096	0.017427	4.3
443	-1.083383	228.370846	0.019225	4.4
444	-0.361290	228.119336	0.002853	4.7
445	-0.000000	227.868563	0.000000	4.4
446	-0.024840	227.618525	0.001339	4.2
447	-0.948203	227.369216	0.012652	5.1
448	-0.886301	227.120635	0.009780	4.3
449	-1.155306	226.872777	0.031065	4.4
450	-0.213086	226.625638	0.002001	4.5
451	-0.264799	226.379217	0.005658	4.8
452	-0.353409	226.133509	0.006159	4.3
453	-0.662899	225.888510	0.013169	4.5
454	-1.168089	225.644218	0.051607	4.9
455	-0.000000	225.400630	0.000000	4.4
456	-0.945582	225.157741	0.012771	4.6
457	-0.765702	224.915549	0.007897	5.3
458	-0.000000	224.674051	0.000000	4.2
459	-0.000000	224.433242	0.000000	5.0
460	-0.028529	224.193121	0.000768	5.4
461	-0.000000	223.953684	0.000000	4.6
462	-0.621447	223.714927	0.006848	4.5
463	-0.009045	223.476848	0.000663	4.3
464	-0.148232	223.239444	0.002467	4.8
465	-0.650905	223.002710	0.018419	5.3
466	-0.171142	222.766645	0.007105	4.2
467	-0.370057	222.531245	0.002923	4.9
468	-0.601824	222.296508	0.007831	4.9
469	-0.958090	222.062429	0.015380	4.4
470	-0.000000	221.829007	0.000000	5.0
471	-0.293810	221.596238	0.003589	4.9
472	-0.982834	221.364119	0.006011	4.4
473	-0.169990	221.132647	0.003723	4.4
474	-0.252092	220.901820	0.004339	5.5
475	-0.986464	220.671634	0.022371	4.4
476	-0.965552	220.442086	0.019139	4.3
477	-0.226295	220.213174	0.005264	5.4
478	-0.148702	219.984895	0.002671	4.4
479	-0.707382	219.757246	0.005427	4.4
480	-0.278757	219.530224	0.005423	5.4
481	-0.352350	219.303826	0.008052	4.6
482	-0.377412	219.078050	0.003687	4.4
483	-0.000000	218.852893	0.000000	5.2
484	-1.011174	218.628352	0.010029	5.0
485	-1.119845	218.404424	0.015580	4.4
486	-0.063726	218.181106	0.001283	4.8
487	-0.674007	217.958397	0.006971	5.0
488	-0.000000	217.736292	0.000000	4.4
489	-0.000014	217.514790	0.000008	5.0
490	-0.000000	217.293888	0.000000	5.8
491	-0.000000	217.073584	0.000000	5.2
492	-0.012544	216.853873	0.000750	4.8
493	-0.444831	216.634755	0.006481	5.5
494	-0.873763	216.416227	0.010745	4.7
495	-0.592059	216.198285	0.003561	5.2
496	-0.000000	215.980927	0.000000	5.5
497	-0.056675	215.764151	0.002872	5.7
498	-0.550923	215.547955	0.006367	4.5
499	-0.781535	215.332335	0.007633	5.1
500	-0.000000	215.117289	0.000000	4.8
501	-0.000000	214.902815	0.000000	4.4
502	-0.965797	214.688911	0.009649	4.9
503	-1.038993	214.475573	0.018289	5.3
504	-0.636229	214.262800	0.007474	4.4
505	-0.682646	214.050588	0.006282	4.5
506	-0.302541	213.838936	0.002425	5.3
507	-0.398333	213.627842	0.006074	4.8
508	-0.064730	213.417302	0.000926	4.3
509	-0.000000	213.207314	0.000000	5.2
510	-0.042364	212.997877	0.002580	4.4
511	-0.970979	212.788987	0.007789	4.4
512	-0.039846	212.580642	0.000336	5.3
513	-0.000000	212.372841	0.000000	4.6
514	-0.551892	212.165581	0.007242	4.4
515	-0.322579	211.958859	0.005695	4.5
516	-0.000205	211.752673	0.000016	4.7
517	-1.166847	211.547021	0.034697	4.4
518	-0.543011	211.341902	0.008477	4.3
519	-1.134611	211.137311	0.018612	5.6
520	-1.001985	210.933248	0.016086	4.5
521	-0.754009	210.729710	0.010595	4.4
522	-0.439490	210.526695	0.003494	5.5
523	-1.028710	210.324200	0.006758	4.6
524	-0.000000	210.122224	0.000000	4.3
525	-0.000000	209.920765	0.000000	5.6
526	-0.000000	209.719820	0.000000	4.5
527	-0.429462	209.519387	0.004536	4.5
528	-0.834555	209.319463	0.008959	5.0
529	-0.988621	209.120048	0.015511	4.9
530	-0.651868	208.921139	0.021416	4.4
531	-0.709752	208.722733	0.015155	4.9
532	-1.091080	208.524829	0.011598	5.0
533	-1.136475	208.327425	0.015114	4.6
534	-0.000000	208.130518	0.000000	5.1
535	-1.123234	207.934107	0.023386	5.2
536	-0.860280	207.738189	0.011196	4.4
537	-0.963539	207.542762	0.019659	4.8
538	-0.847419	207.347825	0.007987	4.9
539	-0.641171	207.153376	0.011534	4.7
540	-0.001592	206.959412	0.000204	4.8
541	-0.502868	206.765932	0.004615	4.4
542	-0.597348	206.572933	0.008134	4.9
543	-1.052758	206.380414	0.006642	4.9
544	-0.421814	206.188373	0.007137	4.4
545	-0.011157	205.996807	0.000457	5.0
546	-0.006241	205.805716	0.000905	4.4
547	-0.744989	205.615096	0.015017	4.3
548	-1.087715	205.424946	0.020193	4.8
549	-0.037007	205.235265	0.000958	4.5
550	-0.905995	205.046050	0.009441	4.7
551	-0.583217	204.857299	0.003349	4.3
552	-0.961019	204.669011	0.009513	4.7
553	-0.399857	204.481184	0.006031	4.7
554	-0.000000	204.293816	0.000000	4.1
555	-0.851605	204.106905	0.009084	4.9
556	-0.608961	203.920449	0.006019	4.7
557	-0.800738	203.734447	0.012611	4.4
558	-1.223719	203.548896	0.039589	4.2
559	-0.783096	203.363795	0.008091	4.7
560	-0.382110	203.179143	0.002704	4.7
561	-0.127703	202.994937	0.003883	4.5
562	-1.014395	202.811176	0.009174	5.1
563	-0.000000	202.627857	0.000000	4.9
564	-0.432172	202.444980	0.011340	4.5
565	-0.529059	202.262543	0.006521	5.9
566	-0.000000	202.080543	0.000000	4.5
567	-0.941702	201.898979	0.034258	4.4
568	-0.651954	201.717849	0.005023	5.4
569	-0.959509	201.537153	0.022502	4.6
570	-0.523169	201.356887	0.006953	4.3
571	-0.698233	201.177050	0.012062	5.0
572	-0.231488	200.997642	0.006015	5.1
573	-0.127101	200.818659	0.001494	4.4
574	-0.664812	200.640100	0.006185	4.5
575	-0.000000	200.461965	0.000000	4.6
576	-0.624656	200.284250	0.010528	4.5
577	-0.733311	200.106955	0.007476	4.5
578	-0.554890	199.930078	0.006354	5.1
579	-0.615844	199.753617	0.006540	4.5
580	-0.701142	199.577571	0.005779	6.1
581	-0.710776	199.401938	0.007177	5.5
582	-0.543491	199.226717	0.005719	4.8
583	-0.524787	199.051905	0.017827	5.3
584	-0.856284	198.877502	0.008787	5.5
585	-0.390230	198.703506	0.008411	4.4
586	-0.545702	198.529916	0.004871	4.8
587	-0.017159	198.356729	0.000747	5.0
588	-1.109422	198.183944	0.016305	4.6
589	-0.000000	198.011560	0.000000	5.0
590	-0.000000	197.839576	0.000000	4.4
591	-0.549855	197.667989	0.010292	4.7
592	-1.109612	197.496798	0.024002	4.7
593	-0.000000	197.326002	0.000000	4.3
594	-1.031133	197.155600	0.015548	5.0
595	-0.377046	196.985589	0.004308	4.7
596	-1.159163	196.815969	0.033863	4.4
597	-0.000000	196.646738	0.000000	5.0
598	-0.000000	196.477894	0.000000	5.0
599	-0.551644	196.309436	0.006024	4.4
600	-0.000000	196.141363	0.000000	4.5
601	-0.000000	195.973673	0.000000	5.3
602	-0.000381	195.806365	0.000097	4.6
603	-0.000000	195.639437	0.000000	4.7
604	-0.688461	195.472888	0.022049	6.5
605	-0.002094	195.306717	0.000146	4.5
606	-0.150244	195.140922	0.004097	4.5
607	-1.035605	194.975501	0.032664	5.5
608	-0.000000	194.810454	0.000000	4.6
609	-0.971894	194.645779	0.011461	4.5
610	-0.000753	194.481475	0.000151	5.5
611	-0.004316	194.317540	0.000398	4.5
612	-1.164914	194.153973	0.012951	4.4
613	-0.583052	193.990773	0.006196	5.5
614	-0.694870	193.827938	0.005843	4.8
615	-0.001645	193.665467	0.000533	4.4
616	-0.623417	193.503358	0.007244	5.8
617	-1.011130	193.341611	0.013489	4.7
618	-0.000000	193.180224	0.000000	4.4
619	-0.000031	193.019196	0.000002	4.5
620	-0.792485	192.858525	0.005960	4.9
621	-1.037458	192.698210	0.010620	4.6
622	-0.000000	192.538251	0.000000	4.6
623	-0.976841	192.378644	0.011440	5.1
624	-0.133529	192.219391	0.001198	4.9
625	-0.833774	192.060488	0.012835	4.4
626	-0.721761	191.901935	0.008781	5.3
627	-0.585436	191.743730	0.005518	5.0
628	-0.473352	191.585873	0.012895	4.4
629	-0.818014	191.428362	0.018353	4.8
630	-0.122189	191.271196	0.003612	5.2
631	-1.154368	191.114374	0.032562	4.5
632	-0.000134	190.957893	0.000038	4.3
