1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-0.089332	627.201626	0.004764	681.7
1	-0.775110	623.504937	0.020964	3.4
2	-0.000000	619.865785	0.000000	3.3
3	-0.821107	616.282728	0.017440	3.8
4	-0.000000	612.754375	0.000000	4.3
5	-0.017135	609.279381	0.001939	3.4
6	-0.976077	605.856447	0.012949	3.3
7	-0.877528	602.484317	0.010093	3.6
8	-0.283631	599.161779	0.001636	4.1
9	-0.000000	595.887656	0.000000	3.3
10	-0.706322	592.660813	0.014366	3.5
11	-0.005129	589.480151	0.001270	3.5
12	-0.895681	586.344606	0.020280	4.1
13	-0.733606	583.253145	0.012384	3.7
14	-0.625931	580.204771	0.004709	3.5
15	-0.000000	577.198517	0.000000	3.6
16	-0.818486	574.233444	0.016759	4.2
17	-0.800984	571.308645	0.010530	3.4
18	-0.000033	568.423237	0.000004	3.1
19	-0.719562	565.576365	0.026347	3.2
20	-0.052984	562.767201	0.001307	3.7
21	-0.003760	559.994938	0.000298	3.7
22	-1.106486	557.258797	0.012962	3.1
23	-1.128639	554.558018	0.012751	3.2
24	-0.756101	551.891865	0.009547	3.5
25	-0.798364	549.259621	0.029437	3.5
26	-0.517239	546.660592	0.011559	3.3
27	-0.719195	544.094102	0.017817	3.3
28	-0.040968	541.559494	0.001188	3.4
29	-0.001324	539.056129	0.000174	3.4
30	-1.113046	536.583387	0.024056	3.9
31	-0.667649	534.140663	0.024653	3.6
32	-0.283660	531.727370	0.002260	4.0
33	-1.122177	529.342935	0.016602	3.6
34	-1.281756	526.986802	0.018561	4.1
35	-1.090625	524.658430	0.021037	3.6
36	-0.606483	522.357290	0.019334	3.9
37	-0.787052	520.082868	0.029500	3.7
38	-0.968659	517.834665	0.020708	3.9
39	-0.000000	515.612193	0.000000	3.7
40	-0.956049	513.414976	0.013026	4.0
41	-0.857671	511.242551	0.006945	3.7
42	-1.115769	509.094468	0.019175	3.9
43	-0.929551	506.970285	0.034729	3.8
44	-0.127236	504.869574	0.000945	4.8
45	-0.970383	502.791916	0.016886	3.8
46	-0.086376	500.736903	0.001079	3.9
47	-0.908115	498.704137	0.011810	4.3
48	-0.549675	496.693228	0.011834	3.5
49	-0.706304	494.703798	0.005794	3.5
50	-0.000000	492.735476	0.000000	3.9
51	-0.873874	490.787900	0.010331	4.0
52	-0.707939	488.860718	0.015323	3.8
53	-1.204359	486.953585	0.040090	3.6
54	-0.495554	485.066164	0.009673	3.9
55	-0.770055	483.198126	0.015876	4.1
56	-0.617971	481.349149	0.025103	3.7
57	-0.641313	479.518920	0.013557	3.7
58	-0.356313	477.707132	0.004522	4.1
59	-0.915139	475.913485	0.008171	3.7
60	-0.000549	474.137684	0.000016	3.5
61	-1.171829	472.379445	0.015385	3.8
62	-0.000000	470.638485	0.000000	4.3
63	-0.905142	468.914531	0.023383	3.8
64	-1.153370	467.207315	0.020743	4.0
65	-0.862413	465.516573	0.015170	3.6
66	-0.000000	463.842050	0.000000	4.1
67	-0.588080	462.183494	0.007141	4.1
68	-1.056345	460.540658	0.029727	3.8
69	-0.000299	458.913303	0.000005	3.8
70	-1.113194	457.301192	0.025504	4.5
