1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
101	-0.937805	413.798754	0.019776	5.3
102	-0.000000	412.574495	0.000000	5.7
103	-0.669486	411.359849	0.017130	5.5
104	-0.954167	410.154691	0.021009	5.4
105	-0.572981	408.958904	0.010043	5.1
106	-0.572977	407.772368	0.007996	5.5
107	-0.605776	406.594968	0.008046	5.6
108	-1.000507	405.426590	0.011911	5.3
109	-0.000001	404.267122	0.000000	4.8
110	-0.547571	403.116456	0.007115	5.4
111	-1.063027	401.974481	0.019254	5.0
112	-0.000000	400.841093	0.000000	4.7
113	-0.893558	399.716187	0.024536	5.5
114	-0.063979	398.599660	0.003584	4.8
115	-0.000000	397.491411	0.000000	4.8
116	-0.000000	396.391342	0.000000	6.0
117	-0.181190	395.299353	0.007760	4.5
118	-0.716079	394.215350	0.008783	4.8
119	-0.122871	393.139238	0.004474	5.4
120	-0.765833	392.070924	0.011818	4.7
121	-0.775001	391.010316	0.009053	4.4
122	-0.000002	389.957325	0.000002	5.5
123	-0.942080	388.911862	0.015272	5.4
124	-0.515873	387.873839	0.007879	5.0
125	-0.855382	386.843173	0.008438	5.1
126	-0.000000	385.819777	0.000000	4.9
127	-0.866297	384.803569	0.014196	5.5
128	-0.796383	383.794468	0.022369	5.6
129	-0.758578	382.792393	0.007362	4.8
130	-1.111280	381.797264	0.032904	5.3
131	-0.229804	380.809005	0.007420	5.5
132	-0.813621	379.827537	0.011099	4.9
133	-0.001657	378.852786	0.000386	4.8
134	-1.022026	377.884678	0.033043	5.1
135	-0.424916	376.923138	0.011321	5.0
136	-0.744580	375.968095	0.009510	5.5
137	-0.515458	375.019479	0.005741	5.0
138	-0.591092	374.077218	0.015771	5.2
139	-0.698027	373.141244	0.018218	5.3
140	-0.077582	372.211489	0.004552	5.6
141	-0.922831	371.287887	0.012954	5.4
142	-0.528909	370.370370	0.019679	5.3
143	-0.333622	369.458876	0.009748	5.4
144	-0.000000	368.553338	0.000000	5.6
145	-0.989660	367.653696	0.017387	5.6
146	-0.875772	366.759885	0.022913	5.9
147	-0.562603	365.871846	0.012284	5.1
148	-0.000542	364.989518	0.000043	5.0
149	-0.589545	364.112841	0.038518	5.9
150	-0.000000	363.241757	0.000000	5.0
151	-0.369151	362.376208	0.012903	5.3
152	-0.024988	361.516137	0.001308	5.8
153	-0.487611	360.661488	0.008222	5.6
154	-0.599139	359.812206	0.009967	5.3
155	-0.102124	358.968236	0.004450	5.5
156	-0.538961	358.129524	0.012073	5.5
157	-0.448086	357.296018	0.011719	5.2
158	-0.000000	356.467665	0.000000	5.3
159	-0.693970	355.644414	0.009367	4.7
160	-0.894617	354.826213	0.011116	5.1
161	-1.045933	354.013012	0.021855	5.4
162	-0.000000	353.204763	0.000000	4.7
163	-0.676509	352.401415	0.006686	5.5
164	-0.000000	351.602922	0.000000	5.7
165	-0.000000	350.809235	0.000000	4.9
166	-0.519419	350.020308	0.009215	5.2
167	-0.916013	349.236095	0.007424	4.9
168	-0.685628	348.456550	0.009927	5.5
169	-0.000000	347.681627	0.000000	5.0
170	-0.760112	346.911283	0.027804	4.9
171	-0.670922	346.145474	0.009824	5.2
172	-0.309004	345.384157	0.004587	5.6
173	-0.892250	344.627288	0.036698	5.1
174	-1.002617	343.874826	0.013944	6.0
175	-0.002115	343.126729	0.000227	4.9
176	-0.899630	342.382957	0.010622	6.4
177	-0.000000	341.643469	0.000000	4.9
178	-0.167817	340.908224	0.003787	5.1
179	-0.501782	340.177184	0.008679	5.7
180	-0.674774	339.450309	0.008876	5.4
181	-0.000000	338.727561	0.000000	5.7
182	-0.090890	338.008902	0.003369	5.9
183	-0.828567	337.294295	0.009488	5.0
184	-0.598692	336.583703	0.006574	6.8
185	-0.890353	335.877089	0.016537	5.3
186	-0.326847	335.174416	0.006436	4.7
187	-0.994298	334.475651	0.024349	5.7
188	-0.776129	333.780756	0.010944	5.7
189	-0.000114	333.089698	0.000045	5.6
190	-0.000000	332.402443	0.000000	5.5
191	-0.779186	331.718955	0.014746	5.0
192	-0.637282	331.039203	0.007087	5.7
193	-0.766920	330.363153	0.009071	5.1
194	-0.348559	329.690771	0.005061	5.6
195	-0.000000	329.022027	0.000000	5.6
196	-1.073309	328.356888	0.028024	4.6
197	-0.000000	327.695322	0.000000	5.5
198	-0.492514	327.037299	0.013423	5.0
199	-0.000000	326.382787	0.000000	5.1
200	-0.319544	325.731758	0.004831	4.6
201	-0.000000	325.084179	0.000000	5.4
202	-1.065087	324.440023	0.040468	5.7
203	-0.907236	323.799258	0.030026	5.3
204	-1.045073	323.161858	0.015899	5.3
205	-0.001062	322.527792	0.000144	5.6
206	-0.578493	321.897034	0.007051	4.9
207	-0.015251	321.269554	0.001978	5.0
208	-0.463472	320.645325	0.005982	5.7
209	-0.057122	320.024320	0.001894	4.9
210	-0.547629	319.406512	0.006608	5.6
211	-0.759244	318.791875	0.009671	5.6
212	-1.047895	318.180381	0.014935	4.6
213	-0.000000	317.572005	0.000000	5.6
214	-0.660927	316.966721	0.010985	5.2
215	-0.000000	316.364504	0.000000	4.5
216	-0.000000	315.765329	0.000000	5.4
217	-0.000000	315.169170	0.000000	5.1
218	-1.000768	314.576003	0.016019	4.8
219	-0.945353	313.985804	0.030834	7.8
220	-0.813484	313.398548	0.016675	4.9
221	-0.000000	312.814213	0.000000	5.3
222	-0.572834	312.232773	0.004570	5.3
223	-1.017053	311.654207	0.016753	5.3
224	-0.460089	311.078491	0.015364	5.5
225	-0.000000	310.505602	0.000000	5.5
226	-0.000000	309.935518	0.000000	4.7
227	-0.844801	309.368217	0.011457	4.9
228	-0.930002	308.803676	0.014739	5.3
229	-0.000000	308.241874	0.000000	5.4
230	-0.524805	307.682789	0.005113	6.2
231	-0.098657	307.126400	0.006243	5.8
232	-0.000000	306.572687	0.000000	5.5
233	-0.000000	306.021627	0.000000	4.9
234	-0.367393	305.473201	0.011525	5.0
235	-0.541179	304.927388	0.007163	6.2
236	-0.525043	304.384168	0.007776	5.5
237	-0.000000	303.843521	0.000000	5.6
238	-0.687969	303.305427	0.005193	5.1
239	-0.951475	302.769867	0.009017	5.3
240	-0.814287	302.236821	0.019444	5.6
241	-0.000000	301.706270	0.000000	5.5
242	-0.925892	301.178196	0.020140	5.4
243	-0.000000	300.652580	0.000000	5.8
244	-0.641808	300.129402	0.017597	5.5
245	-0.766327	299.608645	0.017978	5.1
246	-0.133000	299.090291	0.003236	4.9
247	-0.700951	298.574321	0.014083	4.7
248	-0.860792	298.060718	0.005644	5.5
249	-1.059980	297.549465	0.025743	5.7
250	-0.671037	297.040543	0.007341	5.2
251	-0.595552	296.533936	0.012579	5.5
252	-0.000000	296.029626	0.000000	4.8
253	-0.694526	295.527597	0.005865	4.8
254	-0.523561	295.027832	0.006431	6.0
255	-0.041701	294.530315	0.003060	5.3
256	-0.350435	294.035028	0.004882	5.0
257	-0.779499	293.541956	0.007217	5.9
258	-0.000000	293.051083	0.000000	4.8
259	-0.511018	292.562393	0.007331	5.3
260	-0.000000	292.075870	0.000000	7.0
261	-0.964850	291.591498	0.009944	4.9
262	-0.000000	291.109263	0.000000	5.4
263	-0.996899	290.629149	0.013426	4.7
264	-0.000003	290.151140	0.000002	5.2
265	-0.589054	289.675222	0.010917	5.4
266	-0.104184	289.201380	0.005686	5.1
267	-0.000000	288.729600	0.000000	4.8
268	-0.000000	288.259866	0.000000	5.3
269	-0.900084	287.792165	0.011956	4.8
270	-0.000000	287.326481	0.000000	4.9
271	-0.900854	286.862802	0.010242	5.3
272	-0.001286	286.401113	0.000205	5.1
273	-0.128755	285.941400	0.003938	4.9
274	-0.000000	285.483649	0.000000	5.1
275	-0.701416	285.027847	0.009918	5.3
276	-0.685454	284.573981	0.011096	4.8
277	-0.563871	284.122037	0.007519	5.5
278	-0.973606	283.672002	0.007076	5.6
279	-0.292591	283.223863	0.004548	5.2
280	-0.831085	282.777607	0.026963	5.3
281	-0.000000	282.333221	0.000000	5.5
282	-0.671313	281.890692	0.008300	5.5
283	-0.592506	281.450008	0.010155	4.6
284	-0.711369	281.011157	0.014403	5.3
285	-0.911228	280.574125	0.021035	5.5
286	-0.778957	280.138901	0.010367	5.5
287	-0.204978	279.705473	0.008022	5.7
288	-0.479402	279.273829	0.011333	5.1
289	-0.000000	278.843956	0.000000	5.5
290	-0.736953	278.415844	0.008793	5.7
291	-0.166481	277.989479	0.009005	4.7
292	-0.228102	277.564851	0.003175	5.6
293	-0.264785	277.141949	0.004069	6.0
294	-1.052627	276.720761	0.018748	5.1
295	-0.880397	276.301275	0.021830	5.8
296	-1.168782	275.883480	0.022281	4.9
297	-0.013305	275.467366	0.001624	4.6
298	-0.000000	275.052922	0.000000	5.6
299	-0.241874	274.640136	0.003261	4.9
300	-0.849447	274.228998	0.027329	4.7
301	-0.384725	273.819497	0.012092	5.3
302	-0.000000	273.411623	0.000000	5.2
303	-0.511082	273.005365	0.012399	4.9
304	-0.507258	272.600712	0.008675	5.5
305	-0.000000	272.197655	0.000000	4.9
306	-0.008529	271.796184	0.000389	4.8
307	-0.512300	271.396287	0.006896	5.5
308	-0.494557	270.997956	0.006376	5.3
309	-0.703221	270.601180	0.032097	5.5
310	-0.000021	270.205949	0.000017	5.0
311	-0.703397	269.812254	0.008771	5.1
312	-0.698942	269.420085	0.006209	5.1
313	-0.962240	269.029432	0.008310	5.4
314	-0.465643	268.640287	0.009211	4.7
315	-0.829254	268.252638	0.016294	5.4
316	-0.000000	267.866478	0.000000	5.6
317	-0.120176	267.481796	0.005732	4.9
318	-0.000161	267.098584	0.000006	4.7
319	-0.000000	266.716833	0.000000	5.9
320	-0.449296	266.336533	0.007963	5.6
321	-0.823046	265.957676	0.009670	5.6
322	-0.000000	265.580253	0.000000	5.9
323	-0.630706	265.204254	0.008359	5.4
324	-0.266023	264.829672	0.003519	4.9
325	-0.987660	264.456497	0.012285	6.0
326	-0.396494	264.084721	0.005257	4.5
327	-0.233979	263.714335	0.002196	4.8
328	-0.552322	263.345332	0.009216	6.0
329	-0.688709	262.977702	0.007333	4.5
330	-0.481623	262.611438	0.006902	4.7
331	-0.482813	262.246531	0.009203	5.3
332	-0.435611	261.882973	0.007468	5.0
333	-1.096105	261.520756	0.007818	4.8
334	-0.841368	261.159871	0.007027	5.9
335	-0.765686	260.800312	0.018932	5.4
336	-0.000000	260.442070	0.000000	5.4
337	-0.372260	260.085137	0.007785	5.4
338	-0.984295	259.729505	0.014976	5.0
339	-0.000000	259.375167	0.000000	5.0
340	-0.298785	259.022116	0.005058	5.6
341	-0.748651	258.670343	0.004728	4.8
342	-0.011313	258.319841	0.001679	5.9
343	-0.771781	257.970602	0.014413	5.2
344	-1.005430	257.622620	0.027331	4.9
345	-0.026894	257.275887	0.001566	5.1
346	-1.003498	256.930396	0.037393	5.3
347	-0.284010	256.586139	0.009890	5.3
348	-0.961228	256.243109	0.014580	4.6
349	-0.300947	255.901300	0.006613	5.1
350	-0.655540	255.560703	0.014302	5.1
351	-0.616941	255.221313	0.004998	5.0
352	-0.571829	254.883122	0.008920	5.3
353	-0.630351	254.546124	0.008801	5.0
354	-0.605270	254.210311	0.018463	4.5
355	-0.473243	253.875677	0.006952	4.6
356	-0.103866	253.542215	0.002481	6.0
357	-0.924594	253.209918	0.017680	5.2
358	-0.000579	252.878781	0.000280	5.7
359	-0.675955	252.548795	0.013396	5.6
360	-0.598026	252.219956	0.006994	5.1
361	-0.603544	251.892255	0.009162	5.8
362	-0.621405	251.565688	0.008152	4.9
363	-0.000000	251.240247	0.000000	4.6
364	-0.059186	250.915926	0.001933	6.5
365	-0.000022	250.592720	0.000006	4.7
366	-0.926684	250.270621	0.013062	4.7
367	-0.546882	249.949624	0.010707	6.0
368	-0.629514	249.629723	0.010217	5.0
369	-0.000019	249.310911	0.000008	4.9
370	-0.000000	248.993182	0.000000	6.1
371	-1.099475	248.676531	0.012662	5.1
372	-0.811007	248.360952	0.006872	4.7
373	-0.000000	248.046438	0.000000	6.0
374	-0.000000	247.732984	0.000000	5.2
375	-0.826951	247.420584	0.014059	5.6
376	-0.640860	247.109233	0.006887	5.1
377	-0.024562	246.798924	0.001908	4.6
378	-0.000000	246.489652	0.000000	5.6
379	-0.000000	246.181412	0.000000	5.3
380	-0.000000	245.874197	0.000000	4.8
381	-0.185198	245.568002	0.005071	5.2
382	-0.000071	245.262822	0.000029	5.2
383	-0.614368	244.958652	0.004254	5.3
384	-0.275773	244.655485	0.005382	5.1
385	-0.243433	244.353317	0.008807	5.2
386	-0.008709	244.052142	0.000167	5.0
387	-0.176861	243.751955	0.007612	5.3
388	-0.549113	243.452750	0.006635	5.5
389	-0.462990	243.154523	0.005059	5.3
390	-0.932986	242.857268	0.014594	4.5
391	-1.050931	242.560980	0.018385	5.4
392	-0.475632	242.265654	0.005906	5.2
393	-0.000000	241.971285	0.000000	4.9
394	-0.844392	241.677868	0.009061	5.4
395	-0.738079	241.385397	0.015023	4.9
396	-0.496714	241.093869	0.005809	5.2
397	-0.957251	240.803278	0.013560	5.8
398	-0.000318	240.513619	0.000141	5.1
399	-0.405117	240.224887	0.005711	4.8
400	-0.000000	239.937077	0.000000	5.4
401	-0.512030	239.650186	0.009639	5.3
402	-0.000000	239.364207	0.000000	5.2
403	-0.901082	239.079136	0.010032	6.1
404	-0.763002	238.794969	0.016579	4.8
405	-0.000001	238.511701	0.000000	5.3
406	-1.069128	238.229327	0.010664	5.8
407	-0.938066	237.947843	0.010758	4.4
408	-1.061959	237.667244	0.010291	5.3
409	-0.006336	237.387526	0.000778	5.5
410	-0.000000	237.108684	0.000000	5.1
411	-0.759743	236.830714	0.006310	4.5
412	-0.134303	236.553610	0.003272	5.4
413	-0.000000	236.277370	0.000000	4.7
414	-0.000000	236.001989	0.000000	5.1
415	-0.000000	235.727461	0.000000	5.7
416	-0.568260	235.453784	0.004955	5.1
417	-0.659110	235.180952	0.009617	6.0
418	-0.311436	234.908962	0.007768	5.8
419	-0.616400	234.637809	0.008448	5.3
420	-0.173792	234.367488	0.006024	5.6
421	-0.000000	234.097997	0.000000	5.5
422	-0.696429	233.829331	0.010876	4.9
423	-1.011582	233.561485	0.031322	6.2
424	-0.079267	233.294456	0.002886	6.0
425	-0.209132	233.028239	0.004888	5.7
426	-0.577516	232.762831	0.011454	5.3
427	-0.805218	232.498228	0.008052	5.1
428	-0.149436	232.234425	0.003383	5.6
429	-0.557547	231.971419	0.007383	4.9
430	-0.623898	231.709205	0.007239	5.1
431	-0.588287	231.447781	0.007496	5.4
432	-1.082840	231.187141	0.030083	5.7
433	-0.821577	230.927283	0.027847	5.5
434	-0.000000	230.668202	0.000000	4.9
435	-0.000000	230.409895	0.000000	5.9
436	-0.000000	230.152358	0.000000	5.6
437	-0.000000	229.895587	0.000000	5.7
438	-0.061764	229.639578	0.001921	5.8
439	-0.645783	229.384329	0.006942	4.9
440	-0.775666	229.129834	0.005822	4.9
441	-0.896528	228.876091	0.017172	5.8
442	-1.104967	228.623096	0.008280	5.1
443	-1.065333	228.370846	0.011148	4.9
444	-0.329067	228.119336	0.006364	6.0
445	-0.000000	227.868563	0.000000	5.3
446	-0.022447	227.618525	0.001773	4.5
447	-0.904073	227.369216	0.009767	5.3
448	-0.901328	227.120635	0.013015	5.2
449	-1.154329	226.872777	0.032161	4.4
450	-0.202543	226.625638	0.003185	6.0
451	-0.190291	226.379217	0.006473	4.8
452	-0.449395	226.133509	0.008130	5.1
453	-0.618212	225.888510	0.020389	5.5
454	-1.155479	225.644218	0.045336	4.5
455	-0.000000	225.400630	0.000000	5.2
456	-0.897327	225.157741	0.015564	6.0
457	-0.516360	224.915549	0.008078	5.0
458	-0.000000	224.674051	0.000000	5.5
459	-0.000000	224.433242	0.000000	5.4
460	-0.026520	224.193121	0.002450	4.9
461	-0.000000	223.953684	0.000000	4.9
462	-0.601867	223.714927	0.006991	5.1
463	-0.010888	223.476848	0.000618	5.2
464	-0.115234	223.239444	0.003886	5.1
465	-0.667778	223.002710	0.014291	5.3
466	-0.168615	222.766645	0.004461	5.2
467	-0.397308	222.531245	0.005290	5.1
468	-0.636048	222.296508	0.008942	5.3
469	-0.892752	222.062429	0.009415	5.0
470	-0.000000	221.829007	0.000000	5.2
471	-0.276315	221.596238	0.006422	5.1
472	-0.986196	221.364119	0.012528	5.0
473	-0.161176	221.132647	0.005197	4.9
474	-0.250019	220.901820	0.006083	5.7
475	-0.968831	220.671634	0.021215	5.8
476	-0.949423	220.442086	0.017607	5.0
477	-0.203493	220.213174	0.006777	5.4
478	-0.149839	219.984895	0.002424	4.8
479	-0.750437	219.757246	0.007428	4.5
480	-0.271045	219.530224	0.006760	5.4
481	-0.343746	219.303826	0.003911	5.0
482	-0.397225	219.078050	0.005310	5.4
483	-0.000000	218.852893	0.000000	5.9
484	-1.058997	218.628352	0.008285	5.1
485	-1.032543	218.404424	0.009306	4.9
486	-0.063008	218.181106	0.001881	5.6
487	-0.652310	217.958397	0.007093	5.0
488	-0.000000	217.736292	0.000000	5.1
489	-0.000001	217.514790	0.000000	5.6
490	-0.000000	217.293888	0.000000	5.2
491	-0.000000	217.073584	0.000000	5.1
492	-0.009476	216.853873	0.000780	5.6
493	-0.432695	216.634755	0.006548	5.1
494	-0.870215	216.416227	0.005860	5.6
495	-0.587261	216.198285	0.003673	5.1
496	-0.000000	215.980927	0.000000	4.9
497	-0.057729	215.764151	0.002397	5.3
498	-0.552544	215.547955	0.007397	5.1
499	-0.684070	215.332335	0.006702	5.0
500	-0.000000	215.117289	0.000000	5.1
501	-0.000000	214.902815	0.000000	5.0
502	-0.945548	214.688911	0.010880	4.5
503	-0.932584	214.475573	0.025034	5.0
504	-0.499814	214.262800	0.005576	5.0
505	-0.660794	214.050588	0.008714	5.0
506	-0.296183	213.838936	0.005399	4.8
507	-0.412322	213.627842	0.005912	5.0
508	-0.063567	213.417302	0.001437	4.9
509	-0.000000	213.207314	0.000000	4.5
510	-0.022541	212.997877	0.002346	5.2
511	-0.983151	212.788987	0.006676	5.0
512	-0.039004	212.580642	0.000632	4.5
513	-0.000000	212.372841	0.000000	4.3
514	-0.557026	212.165581	0.006215	5.8
515	-0.333422	211.958859	0.005409	5.0
516	-0.000033	211.752673	0.000013	4.9
517	-1.093907	211.547021	0.022042	5.3
518	-0.535552	211.341902	0.008479	4.9
519	-1.106649	211.137311	0.009970	5.1
520	-0.992548	210.933248	0.012750	5.4
521	-0.798302	210.729710	0.009766	4.9
522	-0.378284	210.526695	0.003825	4.4
523	-0.974083	210.324200	0.006308	7.1
524	-0.000001	210.122224	0.000001	4.9
525	-0.000000	209.920765	0.000000	4.5
526	-0.000000	209.719820	0.000000	5.6
527	-0.438013	209.519387	0.004395	5.0
528	-0.637873	209.319463	0.011448	5.0
529	-0.964306	209.120048	0.019423	5.5
530	-0.634893	208.921139	0.016680	5.3
531	-0.769295	208.722733	0.011129	5.3
532	-1.031933	208.524829	0.012870	5.1
533	-0.934140	208.327425	0.016496	4.9
534	-0.000000	208.130518	0.000000	4.9
535	-0.995789	207.934107	0.019234	5.2
536	-0.857788	207.738189	0.009942	5.0
537	-0.965241	207.542762	0.012829	5.9
538	-0.826693	207.347825	0.011930	5.0
539	-0.709603	207.153376	0.010788	4.7
540	-0.001124	206.959412	0.000141	4.7
541	-0.513425	206.765932	0.005430	5.1
542	-0.733325	206.572933	0.007969	5.2
543	-0.989625	206.380414	0.011530	5.7
544	-0.484910	206.188373	0.008288	5.0
545	-0.010797	205.996807	0.000534	7.2
546	-0.005408	205.805716	0.000869	4.7
547	-0.701047	205.615096	0.022956	5.1
548	-1.084579	205.424946	0.012048	5.6
549	-0.038762	205.235265	0.001759	4.9
550	-0.952619	205.046050	0.007971	5.6
551	-0.610292	204.857299	0.005179	5.3
552	-0.968170	204.669011	0.012296	5.2
553	-0.344730	204.481184	0.007500	6.1
554	-0.000000	204.293816	0.000000	6.0
555	-0.916657	204.106905	0.009326	6.4
556	-0.615848	203.920449	0.010293	5.6
557	-0.847378	203.734447	0.015224	5.3
558	-1.176080	203.548896	0.030453	6.8
559	-0.795944	203.363795	0.007324	6.2
560	-0.364002	203.179143	0.003938	5.7
561	-0.096253	202.994937	0.009028	5.3
562	-1.025039	202.811176	0.008300	4.7
563	-0.000000	202.627857	0.000000	5.2
564	-0.445293	202.444980	0.008396	5.9
565	-0.508880	202.262543	0.007472	5.3
566	-0.000000	202.080543	0.000000	5.1
567	-0.893573	201.898979	0.020888	5.0
568	-0.637343	201.717849	0.007343	4.9
569	-0.809967	201.537153	0.014067	4.7
570	-0.603841	201.356887	0.005046	5.4
571	-0.732785	201.177050	0.008737	4.8
572	-0.228983	200.997642	0.004439	5.3
573	-0.118501	200.818659	0.002750	5.5
574	-0.629673	200.640100	0.007205	5.2
575	-0.000000	200.461965	0.000000	4.9
576	-0.640340	200.284250	0.016702	5.0
577	-0.728513	200.106955	0.008833	4.8
578	-0.577649	199.930078	0.007356	4.5
579	-0.611590	199.753617	0.004083	5.3
580	-0.627217	199.577571	0.004341	5.1
581	-0.792643	199.401938	0.010965	4.5
582	-0.588811	199.226717	0.006926	5.6
583	-0.558421	199.051905	0.019513	5.2
584	-0.826361	198.877502	0.011641	4.9
585	-0.369414	198.703506	0.005933	5.4
586	-0.573232	198.529916	0.005218	5.3
587	-0.017765	198.356729	0.000957	4.5
588	-1.063285	198.183944	0.009508	5.2
589	-0.000000	198.011560	0.000000	5.0
590	-0.000000	197.839576	0.000000	4.5
591	-0.676293	197.667989	0.009874	5.4
592	-0.973853	197.496798	0.010929	5.6
593	-0.000000	197.326002	0.000000	5.2
594	-0.954072	197.155600	0.019504	5.1
595	-0.426485	196.985589	0.004931	4.9
596	-1.165920	196.815969	0.022870	4.5
597	-0.000000	196.646738	0.000000	5.7
598	-0.000000	196.477894	0.000000	4.8
599	-0.419638	196.309436	0.007003	4.4
600	-0.000000	196.141363	0.000000	5.7
601	-0.000000	195.973673	0.000000	5.4
602	-0.000023	195.806365	0.000018	5.4
603	-0.000000	195.639437	0.000000	5.8
604	-0.715039	195.472888	0.016289	4.9
605	-0.002183	195.306717	0.000094	5.3
606	-0.157466	195.140922	0.004655	5.5
607	-1.014530	194.975501	0.027592	5.1
608	-0.000000	194.810454	0.000000	5.5
609	-0.933120	194.645779	0.008016	5.5
610	-0.000008	194.481475	0.000004	5.1
611	-0.000145	194.317540	0.000077	5.1
612	-1.066177	194.153973	0.013785	5.5
613	-0.664425	193.990773	0.008614	5.7
614	-0.658694	193.827938	0.015768	5.1
615	-0.001504	193.665467	0.000552	5.6
616	-0.587796	193.503358	0.006745	5.2
617	-0.997072	193.341611	0.017975	5.1
618	-0.000000	193.180224	0.000000	5.1
619	-0.000025	193.019196	0.000004	5.7
620	-0.612617	192.858525	0.007239	5.7
621	-1.045965	192.698210	0.011048	5.2
622	-0.000000	192.538251	0.000000	5.3
623	-0.961801	192.378644	0.009116	4.9
624	-0.120222	192.219391	0.003725	5.5
625	-0.819588	192.060488	0.011922	5.0
626	-0.651848	191.901935	0.020885	6.6
627	-0.556176	191.743730	0.005908	5.6
628	-0.570722	191.585873	0.008343	5.0
629	-0.835792	191.428362	0.020740	5.8
630	-0.133084	191.271196	0.003517	4.6
631	-1.112294	191.114374	0.013889	4.9
632	-0.000106	190.957893	0.000031	5.7
