1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
0	-0.038350	627.201626	0.002043	884.0
1	-1.090943	623.504937	0.008747	3.9
2	-0.000027	619.865785	0.000006	4.4
3	-0.970000	616.282728	0.010466	4.4
4	-1.274376	612.754375	0.022455	4.3
5	-1.255344	609.279381	0.013760	4.6
6	-0.570189	605.856447	0.011377	5.1
7	-0.013650	602.484317	0.001412	4.5
8	-1.246183	599.161779	0.006982	4.5
9	-0.115949	595.887656	0.001593	4.8
10	-1.054305	592.660813	0.012653	4.8
11	-1.071020	589.480151	0.012648	4.1
12	-1.364320	586.344606	0.013896	4.3
13	-1.252108	583.253145	0.015292	5.7
14	-0.537383	580.204771	0.003563	4.8
15	-0.672133	577.198517	0.016722	4.3
16	-1.276515	574.233444	0.013677	4.7
17	-0.102824	571.308645	0.001692	4.7
18	-0.540580	568.423237	0.013690	4.3
19	-0.831965	565.576365	0.010187	4.8
20	-0.906267	562.767201	0.008644	4.3
21	-0.840838	559.994938	0.015051	4.9
22	-0.804909	557.258797	0.010425	5.1
23	-0.000000	554.558018	0.000000	4.9
24	-0.000051	551.891865	0.000009	4.9
25	-1.102919	549.259621	0.010604	3.8
26	-0.308470	546.660592	0.009916	5.2
27	-0.654400	544.094102	0.004406	5.3
28	0.000000	541.559494	0.000000	4.9
29	-0.069890	539.056129	0.001557	5.1
30	-1.285062	536.583387	0.017581	4.9
31	-1.368034	534.140663	0.009418	4.7
32	-0.921293	531.727370	0.014235	5.1
33	-0.458793	529.342935	0.004179	5.4
34	-0.000000	526.986802	0.000000	4.7
35	-0.602966	524.658430	0.006023	4.5
36	-0.022553	522.357290	0.000845	5.6
37	-1.302528	520.082868	0.011631	4.7
38	-0.787534	517.834665	0.009919	5.4
39	-1.008776	515.612193	0.025256	5.6
40	-1.310522	513.414976	0.012457	4.7
41	-1.192691	511.242551	0.018171	4.5
42	-0.722675	509.094468	0.008001	5.8
43	-1.164986	506.970285	0.015924	5.2
44	-1.132264	504.869574	0.019630	5.1
45	-0.000000	502.791916	0.000000	5.1
46	-0.100700	500.736903	0.001428	5.0
47	-0.657480	498.704137	0.006638	6.2
48	-0.000015	496.693228	0.000004	5.0
49	-1.230901	494.703798	0.018959	4.8
50	-0.796981	492.735476	0.005950	5.6
51	-0.000000	490.787900	0.000000	5.5
52	-0.984088	488.860718	0.008838	5.0
53	-0.873772	486.953585	0.009895	6.5
54	-1.006591	485.066164	0.012531	5.8
55	-0.015685	483.198126	0.001666	6.0
56	-1.608863	481.349149	0.005519	5.2
57	-1.235223	479.518920	0.010671	5.0
58	-0.154306	477.707132	0.003125	4.9
59	-0.737716	475.913485	0.006325	4.7
60	-0.065481	474.137684	0.001102	5.2
61	-1.188424	472.379445	0.017447	5.4
62	-0.155664	470.638485	0.003918	5.6
63	-1.431120	468.914531	0.017214	5.2
64	-0.984372	467.207315	0.010561	5.5
65	-0.000000	465.516573	0.000000	5.6
66	-1.412838	463.842050	0.014716	5.6
67	-0.778447	462.183494	0.013164	5.1
68	-0.702171	460.540658	0.004314	5.8
69	-1.414681	458.913303	0.010120	5.5
70	-0.406422	457.301192	0.005272	5.4
71	-1.110109	455.704096	0.010041	6.3
72	-0.703495	454.121787	0.011662	4.9
73	-1.046012	452.554045	0.010834	5.3
74	-0.335880	451.000653	0.002171	5.4
75	-1.196449	449.461399	0.009347	5.0
76	-1.228333	447.936075	0.023998	5.3
77	-0.446368	446.424477	0.013728	4.6
78	-0.381153	444.926406	0.007353	4.9
79	-0.428357	443.441666	0.009312	5.7
80	-0.000000	441.970065	0.000000	5.2
81	-0.000000	440.511415	0.000000	5.3
82	-1.571941	439.065533	0.011722	5.0
83	-0.790589	437.632238	0.005294	5.2
84	-1.245309	436.211351	0.014502	5.9
85	-0.000000	434.802701	0.000000	5.5
86	-0.781107	433.406117	0.014121	5.3
87	-1.218222	432.021430	0.006383	5.3
88	-1.040602	430.648479	0.007206	4.9
89	-0.000023	429.287101	0.000005	5.0
90	-0.376110	427.937140	0.005787	5.3
91	-0.094285	426.598440	0.004278	5.0
92	-1.404111	425.270849	0.004561	4.7
93	-0.032168	423.954220	0.001724	5.3
94	-0.380994	422.648404	0.017656	5.4
95	-1.146451	421.353259	0.010853	5.3
96	-0.508325	420.068643	0.004737	5.3
97	-0.416021	418.794419	0.004756	5.3
98	-1.241607	417.530451	0.008400	5.5
99	-0.507299	416.276604	0.002912	5.2
100	-0.921292	415.032748	0.004752	5.3
101	-1.152800	413.798754	0.013266	5.3
102	-1.005267	412.574495	0.021822	5.1
103	-1.189751	411.359849	0.008989	5.9
104	-0.005684	410.154691	0.000118	5.7
105	-1.143783	408.958904	0.016948	5.4
106	-1.050259	407.772368	0.009878	5.5
107	-0.925828	406.594968	0.019083	5.1
108	-1.354657	405.426590	0.007989	5.3
109	-1.353048	404.267122	0.019069	5.6
110	-1.347564	403.116456	0.010904	4.9
111	-1.169526	401.974481	0.009502	5.0
112	-0.234281	400.841093	0.003438	6.1
113	-0.270975	399.716187	0.003428	5.0
114	-1.238335	398.599660	0.008759	4.5
115	-0.617876	397.491411	0.006818	5.8
116	-0.000000	396.391342	0.000000	5.2
117	-1.080045	395.299353	0.013263	5.3
118	-0.628951	394.215350	0.007576	5.0
119	-0.112611	393.139238	0.002838	5.4
120	-0.221789	392.070924	0.002704	5.2
121	-0.341695	391.010316	0.004454	5.2
122	-1.081822	389.957325	0.013509	5.1
123	-0.859150	388.911862	0.008250	5.6
124	-0.002289	387.873839	0.000337	5.6
125	-1.398890	386.843173	0.014879	4.5
126	-1.512103	385.819777	0.026700	6.4
127	-0.000000	384.803569	0.000000	5.5
128	-0.519043	383.794468	0.005540	5.3
129	-0.000005	382.792393	0.000002	5.1
130	-0.408414	381.797264	0.009314	4.6
131	-0.329496	380.809005	0.002716	4.8
132	-0.000000	379.827537	0.000000	4.8
133	-0.944438	378.852786	0.006875	5.6
134	-0.320161	377.884678	0.005736	5.3
135	-0.525617	376.923138	0.006884	5.3
136	-1.023965	375.968095	0.019150	5.4
137	-0.328593	375.019479	0.004880	6.2
138	-0.695130	374.077218	0.008534	5.7
139	-0.862439	373.141244	0.015009	5.2
140	-0.361900	372.211489	0.007227	5.4
141	-1.102064	371.287887	0.022921	5.0
142	-0.829801	370.370370	0.009431	4.8
143	-1.071922	369.458876	0.017481	5.7
144	-1.480626	368.553338	0.009125	4.8
145	-0.002032	367.653696	0.000240	5.1
146	-1.111584	366.759885	0.010484	5.1
147	-0.000470	365.871846	0.000094	4.5
148	-0.020314	364.989518	0.001125	5.5
149	-1.120117	364.112841	0.008317	5.2
150	-1.408506	363.241757	0.014306	5.2
151	-0.696314	362.376208	0.008805	5.5
152	-1.138101	361.516137	0.007335	4.7
153	-0.000000	360.661488	0.000000	4.6
154	-0.997849	359.812206	0.012738	5.5
155	-0.013356	358.968236	0.000524	5.4
156	-1.134197	358.129524	0.016462	5.1
157	-0.559385	357.296018	0.009054	5.8
158	-0.000000	356.467665	0.000000	4.7
159	-1.460896	355.644414	0.022497	5.4
160	-1.293201	354.826213	0.009712	5.8
161	-1.524149	354.013012	0.006297	5.4
162	-0.578061	353.204763	0.007733	5.4
163	-0.080034	352.401415	0.005437	6.0
164	-0.788366	351.602922	0.011703	5.1
165	-0.135542	350.809235	0.002862	5.5
166	-1.242942	350.020308	0.019602	5.4
167	-0.777539	349.236095	0.011589	5.2
168	-0.000000	348.456550	0.000000	5.0
169	-0.179943	347.681627	0.005457	5.1
170	-1.372234	346.911283	0.007197	4.5
171	-0.000000	346.145474	0.000000	6.2
172	-1.495048	345.384157	0.020878	4.9
173	-0.506439	344.627288	0.009465	5.2
174	-1.151118	343.874826	0.017862	5.2
175	-1.227158	343.126729	0.019370	5.0
176	-0.000001	342.382957	0.000000	4.8
