1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
78	-0.453080	444.926406	0.004817	5.2
79	-0.485246	443.441666	0.004990	5.0
80	-0.000000	441.970065	0.000000	4.7
81	-0.000000	440.511415	0.000000	5.3
82	-1.691364	439.065533	0.015234	5.0
83	-1.247472	437.632238	0.010686	5.0
84	-1.305490	436.211351	0.008876	5.2
85	-0.000000	434.802701	0.000000	5.1
86	-0.839483	433.406117	0.008962	4.8
87	-1.072299	432.021430	0.010706	5.1
88	-1.033895	430.648479	0.007358	5.3
89	-0.000058	429.287101	0.000010	4.8
90	-0.244502	427.937140	0.009114	6.2
91	-0.100854	426.598440	0.002866	5.6
92	-1.456509	425.270849	0.015860	5.4
93	-0.037325	423.954220	0.001375	5.6
94	-0.591839	422.648404	0.010162	5.2
95	-1.163782	421.353259	0.008226	5.1
96	-0.510045	420.068643	0.003469	5.3
97	-0.378135	418.794419	0.007434	5.2
98	-1.288796	417.530451	0.011424	5.6
99	-0.515397	416.276604	0.003008	5.4
100	-0.985055	415.032748	0.007077	4.9
101	-1.144127	413.798754	0.007886	5.2
102	-0.890989	412.574495	0.018832	5.3
103	-1.261464	411.359849	0.012868	4.6
104	-0.005600	410.154691	0.000122	5.1
105	-1.043958	408.958904	0.018485	5.1
106	-1.134761	407.772368	0.009110	4.9
107	-1.276583	406.594968	0.012117	5.1
108	-1.278537	405.426590	0.013617	5.1
109	-1.328681	404.267122	0.033178	4.8
110	-1.395943	403.116456	0.007039	5.0
111	-1.342666	401.974481	0.008535	5.3
112	-0.188453	400.841093	0.005595	4.9
113	-0.273205	399.716187	0.003937	5.5
114	-1.200977	398.599660	0.010453	5.2
115	-0.686580	397.491411	0.005995	5.0
116	-0.000000	396.391342	0.000000	4.9
117	-1.035899	395.299353	0.013440	5.1
118	-0.618452	394.215350	0.007881	4.9
119	-0.117196	393.139238	0.003000	5.0
120	-0.212107	392.070924	0.003618	5.1
121	-0.352228	391.010316	0.005073	5.1
122	-1.363208	389.957325	0.011142	5.1
123	-0.862019	388.911862	0.007470	4.8
124	-0.005169	387.873839	0.000313	5.2
125	-1.638457	386.843173	0.018090	5.1
126	-1.344412	385.819777	0.017485	5.0
127	-0.000000	384.803569	0.000000	5.6
128	-0.544325	383.794468	0.004975	5.3
129	-0.000004	382.792393	0.000001	4.8
130	-0.486659	381.797264	0.007647	5.3
131	-0.328852	380.809005	0.002340	4.8
132	-0.000000	379.827537	0.000000	4.9
133	-0.943771	378.852786	0.007620	5.3
134	-0.340419	377.884678	0.003715	5.0
135	-0.661463	376.923138	0.003068	4.5
136	-1.236167	375.968095	0.009989	5.3
137	-0.383867	375.019479	0.002830	6.6
138	-0.633909	374.077218	0.010251	7.2
139	-1.144962	373.141244	0.013122	4.8
140	-0.423019	372.211489	0.004994	4.9
141	-1.022862	371.287887	0.016530	5.3
142	-0.792873	370.370370	0.006185	5.0
143	-0.955398	369.458876	0.021076	5.0
144	-1.397264	368.553338	0.007495	5.5
145	-0.003080	367.653696	0.000135	5.0
146	-1.451887	366.759885	0.008034	4.8
147	-0.001928	365.871846	0.000292	5.5
148	-0.020206	364.989518	0.000977	5.0
149	-1.231157	364.112841	0.004984	4.9
150	-1.511639	363.241757	0.014953	5.1
151	-0.710246	362.376208	0.007620	5.1
152	-1.314549	361.516137	0.006967	4.9
153	-0.000000	360.661488	0.000000	5.1
154	-0.771167	359.812206	0.013357	5.1
155	-0.012502	358.968236	0.000556	4.9
156	-0.918691	358.129524	0.019818	5.2
157	-0.696602	357.296018	0.012798	5.1
158	-0.000000	356.467665	0.000000	5.1
159	-1.669345	355.644414	0.007890	4.8
160	-1.331613	354.826213	0.014572	5.3
161	-1.387025	354.013012	0.005526	5.4
162	-0.600497	353.204763	0.008490	4.9
163	-0.138965	352.401415	0.003040	5.0
164	-1.083499	351.602922	0.014910	6.3
165	-0.131132	350.809235	0.003307	4.8
166	-1.364800	350.020308	0.012172	5.3
167	-0.799717	349.236095	0.010556	5.2
168	-0.000000	348.456550	0.000000	4.8
169	-0.198616	347.681627	0.004882	5.4
170	-1.294793	346.911283	0.009936	5.0
171	-0.000000	346.145474	0.000000	4.9
172	-1.330911	345.384157	0.014887	5.4
173	-0.606204	344.627288	0.011187	4.6
174	-1.046341	343.874826	0.020159	5.0
175	-1.168732	343.126729	0.023237	5.4
176	-0.000014	342.382957	0.000002	7.1
177	-0.635594	341.643469	0.009430	5.6
178	-1.415308	340.908224	0.010230	4.8
179	-0.445610	340.177184	0.003695	4.8
180	-1.223236	339.450309	0.010574	5.7
181	-1.611605	338.727561	0.007201	5.1
182	-0.837233	338.008902	0.008791	4.9
183	-0.008993	337.294295	0.000308	5.1
184	-0.830016	336.583703	0.015901	5.1
185	-0.322375	335.877089	0.001950	4.9
186	-0.268190	335.174416	0.003435	5.5
187	-1.372582	334.475651	0.016303	5.1
188	-0.000000	333.780756	0.000000	4.9
189	-1.245737	333.089698	0.009016	5.0
190	-1.396548	332.402443	0.011453	5.1
191	-0.856313	331.718955	0.003152	5.0
192	-0.000046	331.039203	0.000009	5.0
193	-0.455506	330.363153	0.012141	5.0
194	-1.280202	329.690771	0.012500	4.9
195	-0.773664	329.022027	0.007014	4.9
196	-0.066529	328.356888	0.001363	5.3
197	-0.008322	327.695322	0.000662	5.0
198	-0.061845	327.037299	0.001050	5.0
199	-1.093831	326.382787	0.007390	5.3
200	-0.961731	325.731758	0.004943	5.6
201	-0.479924	325.084179	0.004783	4.9
202	-1.177734	324.440023	0.018880	5.1
203	-0.138060	323.799258	0.000627	5.0
204	-0.776124	323.161858	0.010487	5.0
205	-1.281567	322.527792	0.009876	5.4
206	-0.004584	321.897034	0.000497	5.2
207	-0.000000	321.269554	0.000000	4.8
208	-0.001535	320.645325	0.000089	6.0
209	-0.822570	320.024320	0.008255	4.9
210	-0.239369	319.406512	0.001955	4.8
211	-1.451429	318.791875	0.013768	5.3
212	-1.222059	318.180381	0.006873	5.0
213	-0.736731	317.572005	0.005834	4.9
214	-0.198055	316.966721	0.004207	5.2
215	-1.466811	316.364504	0.006239	4.9
216	-0.385203	315.765329	0.003319	4.9
217	-0.000000	315.169170	0.000000	5.1
218	-0.000000	314.576003	0.000000	5.0
219	-1.330368	313.985804	0.015266	5.0
220	-1.500027	313.398548	0.004336	5.4
221	-1.426997	312.814213	0.014915	4.9
222	-0.011090	312.232773	0.000490	5.0
223	-0.000153	311.654207	0.000026	5.2
224	-1.459184	311.078491	0.015495	5.0
225	-0.020878	310.505602	0.001019	5.2
226	-0.000015	309.935518	0.000003	7.8
227	-1.398128	309.368217	0.011497	6.6
228	-0.928964	308.803676	0.012847	8.2
229	-1.654899	308.241874	0.013590	5.0
230	-0.420924	307.682789	0.009384	5.0
231	-1.589945	307.126400	0.017323	5.2
232	-0.306365	306.572687	0.003317	4.9
233	-1.362529	306.021627	0.005633	4.9
234	-0.605786	305.473201	0.006469	5.3
235	-0.571025	304.927388	0.003263	5.0
236	-0.704003	304.384168	0.009315	4.9
237	-0.000000	303.843521	0.000000	5.1
238	-0.000000	303.305427	0.000000	5.1
239	-0.187129	302.769867	0.001829	4.9
240	-1.041015	302.236821	0.023113	5.2
241	-0.011547	301.706270	0.001061	5.2
242	-1.403991	301.178196	0.008513	4.8
243	-0.853009	300.652580	0.010572	5.1
244	-1.251351	300.129402	0.011438	6.1
245	-0.552177	299.608645	0.004779	5.0
246	-0.797271	299.090291	0.008820	5.4
247	-1.423475	298.574321	0.009091	5.8
248	-1.206134	298.060718	0.011660	5.1
249	-0.824193	297.549465	0.004427	7.5
250	-0.094794	297.040543	0.002187	5.0
251	-0.300776	296.533936	0.005290	4.7
252	-1.040093	296.029626	0.007582	6.1
253	-0.402885	295.527597	0.010939	4.9
254	-0.788129	295.027832	0.009256	5.0
255	-0.000006	294.530315	0.000001	5.0
256	-1.463099	294.035028	0.011178	4.8
257	-0.218466	293.541956	0.002575	4.8
258	-0.053399	293.051083	0.001473	5.2
259	-0.962703	292.562393	0.006041	4.9
260	-0.000000	292.075870	0.000000	5.0
261	-1.087134	291.591498	0.005104	5.3
262	-1.291280	291.109263	0.021724	4.9
263	-1.269270	290.629149	0.011365	5.1
264	-1.229486	290.151140	0.015101	5.3
265	-1.398838	289.675222	0.008910	4.8
266	-1.386438	289.201380	0.012755	5.1
267	-0.037850	288.729600	0.000736	5.2
268	-0.757819	288.259866	0.011266	5.1
269	-0.690014	287.792165	0.004748	5.3
270	-0.698762	287.326481	0.014444	6.0
271	-0.718142	286.862802	0.011964	4.9
272	-0.320442	286.401113	0.004875	5.0
273	-0.186037	285.941400	0.008811	5.1
274	-1.080381	285.483649	0.004773	4.9
275	-0.790419	285.027847	0.006489	4.9
276	-0.145112	284.573981	0.000899	5.5
277	-1.322613	284.122037	0.010552	5.0
278	-1.073206	283.672002	0.007354	5.2
279	-0.440145	283.223863	0.002251	5.4
280	-1.527273	282.777607	0.009205	5.3
281	-0.043126	282.333221	0.000903	5.2
282	-0.003292	281.890692	0.000387	5.4
283	-1.363310	281.450008	0.008249	5.6
284	-1.499778	281.011157	0.006380	4.8
285	-1.635693	280.574125	0.011140	5.1
286	-0.298108	280.138901	0.008220	5.6
287	-0.000255	279.705473	0.000031	4.7
288	-0.569467	279.273829	0.016772	5.2
289	-1.228637	278.843956	0.016361	5.1
290	-0.000000	278.415844	0.000000	4.9
291	-0.605656	277.989479	0.008371	5.3
292	-0.572071	277.564851	0.007984	4.9
293	-1.305254	277.141949	0.013382	4.9
294	-1.454401	276.720761	0.009208	5.4
295	-0.097870	276.301275	0.003032	4.9
296	-0.915348	275.883480	0.008932	4.8
297	-0.819375	275.467366	0.005427	5.4
298	-0.967524	275.052922	0.007372	5.1
299	-0.710658	274.640136	0.004951	4.8
300	-1.112059	274.228998	0.005208	5.2
301	-1.211637	273.819497	0.021890	4.9
302	-1.212922	273.411623	0.007721	5.2
303	-1.255739	273.005365	0.011548	5.1
304	-0.057835	272.600712	0.001005	5.0
305	-1.043940	272.197655	0.010722	5.1
306	-1.220627	271.796184	0.010634	5.0
307	-1.461814	271.396287	0.010377	5.0
308	-0.065013	270.997956	0.001150	5.2
309	-1.244556	270.601180	0.010135	5.2
310	-0.000000	270.205949	0.000000	5.0
311	-0.089203	269.812254	0.002704	4.9
312	-0.269134	269.420085	0.008330	5.1
313	-0.221939	269.029432	0.001694	5.1
314	-0.631038	268.640287	0.006355	4.9
315	-1.104463	268.252638	0.010325	4.9
316	-0.926265	267.866478	0.016349	4.9
317	-1.238789	267.481796	0.010337	6.0
318	-1.574561	267.098584	0.008505	4.8
319	-1.127889	266.716833	0.009191	5.0
320	-0.006027	266.336533	0.000252	5.7
321	-0.853152	265.957676	0.007538	4.9
322	-0.000000	265.580253	0.000000	5.0
323	-0.417997	265.204254	0.003267	5.0
324	-0.000000	264.829672	0.000000	5.0
325	-0.621770	264.456497	0.007563	5.5
326	-0.000001	264.084721	0.000000	5.0
327	-1.539484	263.714335	0.009387	4.9
328	-0.470356	263.345332	0.003552	5.1
329	-0.883498	262.977702	0.022873	5.1
330	-0.002018	262.611438	0.000300	5.0
331	-0.624762	262.246531	0.010317	5.2
332	-1.000702	261.882973	0.012113	4.8
333	-0.752677	261.520756	0.006747	4.8
334	-0.000641	261.159871	0.000020	5.5
335	-0.338439	260.800312	0.005708	4.9
336	-0.604162	260.442070	0.012821	4.8
337	-0.919735	260.085137	0.006325	5.3
338	-1.312252	259.729505	0.013247	5.1
339	-1.041350	259.375167	0.009973	4.9
340	-1.077546	259.022116	0.010188	5.2
341	-0.721489	258.670343	0.017353	5.1
342	-0.000000	258.319841	0.000000	4.8
343	-1.541620	257.970602	0.019268	5.7
344	-0.000082	257.622620	0.000015	4.9
345	-0.947225	257.275887	0.014250	4.9
346	-1.359391	256.930396	0.010427	5.2
347	-1.569263	256.586139	0.004211	5.2
348	-0.000000	256.243109	0.000000	4.8
349	-1.509684	255.901300	0.019689	7.1
350	-1.026640	255.560703	0.018605	5.1
351	-1.286489	255.221313	0.011745	4.9
352	-0.523917	254.883122	0.009991	5.2
353	-1.058045	254.546124	0.011236	4.8
354	-1.230693	254.210311	0.006316	4.9
355	-0.013524	253.875677	0.000420	5.2
356	-0.211275	253.542215	0.003309	5.1
357	-1.424984	253.209918	0.013002	5.0
358	-0.510146	252.878781	0.015229	4.9
359	-0.000000	252.548795	0.000000	5.1
360	-0.885410	252.219956	0.005862	5.0
361	-0.725909	251.892255	0.006799	4.9
362	-0.005619	251.565688	0.000391	5.0
363	-1.321347	251.240247	0.018659	5.2
364	-0.359939	250.915926	0.004646	4.9
365	-0.747413	250.592720	0.006985	5.1
366	-0.146336	250.270621	0.001881	5.1
367	-1.202199	249.949624	0.006380	5.0
368	-0.602096	249.629723	0.008315	5.0
369	-1.425262	249.310911	0.006283	5.2
370	-0.000869	248.993182	0.000149	4.6
371	-0.338850	248.676531	0.006844	5.4
372	-0.000000	248.360952	0.000000	4.9
373	-1.069066	248.046438	0.009307	4.8
374	-1.538511	247.732984	0.004945	5.1
375	-1.378883	247.420584	0.004455	5.1
376	-0.784931	247.109233	0.006395	4.9
377	-0.000000	246.798924	0.000000	5.0
378	-0.990773	246.489652	0.007033	5.1
379	-0.000064	246.181412	0.000014	4.7
380	-0.238589	245.874197	0.010258	5.0
381	-1.396132	245.568002	0.011683	5.2
382	-1.777754	245.262822	0.009850	4.8
383	-0.155801	244.958652	0.002281	4.9
384	-1.442940	244.655485	0.007610	5.9
385	-0.754215	244.353317	0.009376	4.9
386	-0.000004	244.052142	0.000001	5.1
387	-0.304272	243.751955	0.003644	5.5
388	-0.014374	243.452750	0.000848	4.8
389	-0.000000	243.154523	0.000000	4.9
390	-0.558296	242.857268	0.015188	5.4
391	-1.486820	242.560980	0.008751	4.9
392	-0.954698	242.265654	0.015659	4.8
393	-0.006372	241.971285	0.000482	5.3
394	-1.457253	241.677868	0.009219	5.0
395	-1.358302	241.385397	0.011810	4.9
396	-1.194381	241.093869	0.009906	6.0
397	-0.000000	240.803278	0.000000	5.0
398	-1.360434	240.513619	0.005120	5.0
399	-0.016213	240.224887	0.000791	5.3
400	-0.144651	239.937077	0.001660	4.9
401	-0.008367	239.650186	0.000661	5.0
402	-0.000000	239.364207	0.000000	5.3
403	-0.336488	239.079136	0.003408	5.8
404	-1.714856	238.794969	0.015007	5.5
405	-1.204216	238.511701	0.012951	5.5
406	-0.364663	238.229327	0.012223	5.1
407	-0.000000	237.947843	0.000000	5.3
408	-0.193911	237.667244	0.003391	5.5
409	-1.488395	237.387526	0.009897	5.0
410	-1.075692	237.108684	0.015985	5.3
411	-0.000000	236.830714	0.000000	5.6
412	-1.508809	236.553610	0.008228	5.2
413	-0.426320	236.277370	0.019912	5.8
414	-1.169679	236.001989	0.005773	6.7
415	-1.603076	235.727461	0.010120	6.0
416	-0.934681	235.453784	0.009790	6.6
417	-0.588817	235.180952	0.010849	5.8
418	-0.543507	234.908962	0.005309	4.9
419	-0.490008	234.637809	0.013027	5.0
420	-1.076850	234.367488	0.008026	5.8
421	-0.932772	234.097997	0.015483	5.5
422	-1.409713	233.829331	0.006435	7.0
423	-1.323967	233.561485	0.007359	5.1
424	-0.533244	233.294456	0.006275	4.9
425	-1.365839	233.028239	0.010434	4.7
426	-0.544286	232.762831	0.016868	4.8
427	-0.000000	232.498228	0.000000	5.0
428	-0.294314	232.234425	0.010594	4.8
429	-1.486649	231.971419	0.009133	4.8
430	-1.248395	231.709205	0.009580	5.0
431	-0.476967	231.447781	0.018092	4.9
432	-1.297241	231.187141	0.007565	4.9
433	-0.091496	230.927283	0.001242	4.8
434	-0.829742	230.668202	0.009882	4.8
435	-0.000000	230.409895	0.000000	5.0
436	-0.039429	230.152358	0.001605	5.3
437	-0.715687	229.895587	0.006750	5.2
438	-1.455634	229.639578	0.008661	5.2
439	-0.785921	229.384329	0.010614	4.6
440	-0.102209	229.129834	0.001400	5.1
441	-1.257406	228.876091	0.011012	4.8
442	-0.000000	228.623096	0.000000	4.4
443	-0.822347	228.370846	0.009397	5.0
444	-0.000271	228.119336	0.000033	5.0
445	-0.000002	227.868563	0.000000	4.8
446	-0.246892	227.618525	0.011082	5.1
447	-1.306281	227.369216	0.008030	5.0
448	-1.229373	227.120635	0.008332	4.7
449	-0.055585	226.872777	0.001553	4.7
450	-0.260111	226.625638	0.001196	5.1
451	-1.002563	226.379217	0.006411	4.7
452	-0.789801	226.133509	0.003845	4.6
453	-0.000000	225.888510	0.000000	5.3
454	-0.039649	225.644218	0.001356	4.9
455	-0.183403	225.400630	0.002006	5.4
456	-1.576271	225.157741	0.015005	5.7
457	-0.534424	224.915549	0.006623	5.1
458	-0.141890	224.674051	0.001772	5.0
459	-1.287475	224.433242	0.008166	5.0
460	-0.629039	224.193121	0.005613	4.8
461	-0.000000	223.953684	0.000000	5.0
462	-1.056121	223.714927	0.023186	5.1
463	-0.605161	223.476848	0.011118	4.9
464	-0.833034	223.239444	0.012164	5.1
465	-0.295098	223.002710	0.006842	5.0
466	-1.512140	222.766645	0.010396	5.0
467	-1.109210	222.531245	0.023489	5.0
468	-1.476920	222.296508	0.015625	5.2
469	-1.301305	222.062429	0.008636	5.0
470	-0.935223	221.829007	0.010901	4.9
471	-1.539528	221.596238	0.015188	4.9
472	-0.636493	221.364119	0.005677	5.0
473	-0.505572	221.132647	0.004448	5.0
474	-1.482204	220.901820	0.006784	4.8
475	-0.000000	220.671634	0.000000	5.0
476	-1.514036	220.442086	0.006360	5.1
477	-0.886372	220.213174	0.010632	4.9
478	-0.861169	219.984895	0.006472	5.4
479	-1.292463	219.757246	0.021763	5.2
480	-1.327148	219.530224	0.014573	4.9
481	-1.022169	219.303826	0.010379	5.0
482	-1.399116	219.078050	0.009466	5.1
483	-0.006664	218.852893	0.000529	4.8
484	-1.460429	218.628352	0.016100	5.3
485	-1.394466	218.404424	0.009922	5.0
486	-1.341770	218.181106	0.022764	5.0
487	-1.178397	217.958397	0.007023	5.3
488	-0.035010	217.736292	0.000763	5.0
489	-1.319228	217.514790	0.011458	5.0
490	-0.744163	217.293888	0.014724	5.2
491	-1.487114	217.073584	0.011338	5.1
492	-0.020272	216.853873	0.000594	4.8
493	-0.000004	216.634755	0.000001	5.2
494	-1.289630	216.416227	0.007259	4.9
495	-0.261777	216.198285	0.002605	4.8
496	-0.000000	215.980927	0.000000	5.0
497	-0.767805	215.764151	0.006080	5.2
498	-0.018877	215.547955	0.000740	4.9
499	-0.222415	215.332335	0.003552	4.9
500	-0.826348	215.117289	0.012612	5.8
501	-1.135710	214.902815	0.013780	5.1
502	-1.149561	214.688911	0.006265	4.9
503	-1.240272	214.475573	0.009617	5.3
504	-0.137999	214.262800	0.004314	5.1
505	-1.491692	214.050588	0.003911	4.9
506	-0.478079	213.838936	0.010883	5.4
507	-0.059782	213.627842	0.002110	4.9
508	-0.097318	213.417302	0.002505	4.9
509	-0.854003	213.207314	0.002359	5.4
510	-1.351565	212.997877	0.011624	5.0
511	-0.898391	212.788987	0.016202	4.8
512	-0.103304	212.580642	0.001815	5.2
513	-0.403395	212.372841	0.006916	4.9
514	-0.178665	212.165581	0.002630	4.8
515	-0.000000	211.958859	0.000000	5.3
516	-0.761481	211.752673	0.006916	5.0
517	-1.515031	211.547021	0.012606	4.8
518	-0.806664	211.341902	0.007491	5.2
519	-0.910075	211.137311	0.010664	4.9
520	-1.257266	210.933248	0.011980	4.8
521	-0.135175	210.729710	0.002789	5.5
522	-0.000207	210.526695	0.000044	5.0
523	-1.489576	210.324200	0.010990	5.1
524	-1.578840	210.122224	0.011479	5.0
525	-1.622739	209.920765	0.009955	5.1
526	-0.464623	209.719820	0.015662	4.9
527	-1.344545	209.519387	0.010075	5.0
528	-0.000000	209.319463	0.000000	5.0
529	-1.320434	209.120048	0.007003	4.8
530	-0.364944	208.921139	0.004369	6.6
531	-0.369558	208.722733	0.003981	5.3
532	-1.316139	208.524829	0.011454	5.1
533	-1.218770	208.327425	0.015883	5.0
534	-1.261721	208.130518	0.013972	5.4
535	-0.133981	207.934107	0.002003	5.6
536	-0.000000	207.738189	0.000000	4.9
537	-0.000000	207.542762	0.000000	5.3
538	-0.851275	207.347825	0.008912	5.1
539	-0.163029	207.153376	0.002520	4.9
540	-0.223727	206.959412	0.003501	5.0
541	-0.888839	206.765932	0.007365	5.3
542	-0.060923	206.572933	0.001305	4.8
543	-0.778834	206.380414	0.002966	5.1
544	0.000000	206.188373	0.000000	4.8
545	-1.588137	205.996807	0.006243	4.8
546	-1.382396	205.805716	0.003935	5.2
547	-0.000000	205.615096	0.000000	5.1
548	-0.535735	205.424946	0.010056	4.9
549	-1.046924	205.235265	0.017794	5.6
550	-0.787466	205.046050	0.008234	4.8
551	-0.876628	204.857299	0.007500	4.8
552	-1.209012	204.669011	0.010177	5.6
553	-1.292456	204.481184	0.019280	5.6
554	-1.608375	204.293816	0.013872	5.3
555	-0.397360	204.106905	0.007747	5.6
556	-0.865652	203.920449	0.008125	4.9
557	-1.132791	203.734447	0.009374	5.0
558	-0.000000	203.548896	0.000000	5.4
559	-0.000000	203.363795	0.000000	5.0
560	-0.527038	203.179143	0.014717	5.1
561	-1.670427	202.994937	0.011564	5.8
562	-1.074969	202.811176	0.011031	4.8
563	-1.212896	202.627857	0.005127	5.0
564	-1.431154	202.444980	0.008365	5.2
565	-0.468946	202.262543	0.004312	5.0
566	-1.290155	202.080543	0.021164	4.9
567	-1.455213	201.898979	0.012757	5.3
568	-0.118562	201.717849	0.002941	5.0
569	-1.242061	201.537153	0.011328	5.0
570	-1.154887	201.356887	0.009718	4.8
571	-0.838232	201.177050	0.012499	5.2
572	-0.070397	200.997642	0.002633	4.9
573	-0.011769	200.818659	0.000522	4.9
574	-0.976246	200.640100	0.007950	5.1
575	-0.000000	200.461965	0.000000	5.3
576	-0.000339	200.284250	0.000041	5.2
577	-0.315463	200.106955	0.013056	5.3
578	-0.985554	199.930078	0.005822	5.1
579	-1.108626	199.753617	0.005121	5.0
580	-0.041926	199.577571	0.000952	5.7
581	-0.000000	199.401938	0.000000	5.1
582	-1.262945	199.226717	0.013496	5.2
583	-1.228346	199.051905	0.012345	7.0
584	-0.183858	198.877502	0.003030	5.1
585	-0.000000	198.703506	0.000000	5.4
586	-1.148574	198.529916	0.006393	5.3
587	-1.594913	198.356729	0.017549	5.0
588	-0.165254	198.183944	0.002220	5.3
589	-1.024521	198.011560	0.007583	5.0
590	-1.344567	197.839576	0.011894	4.9
591	-1.486864	197.667989	0.008872	5.3
592	-0.000000	197.496798	0.000000	5.1
593	-0.010720	197.326002	0.000705	4.9
594	-0.000001	197.155600	0.000000	5.4
595	-0.814089	196.985589	0.007707	5.0
596	-0.000000	196.815969	0.000000	5.1
597	-0.447783	196.646738	0.004071	5.2
598	-1.185693	196.477894	0.015369	7.2
599	-0.244331	196.309436	0.002639	7.5
600	-0.364696	196.141363	0.003983	6.6
601	-0.142156	195.973673	0.000859	4.8
602	-0.728878	195.806365	0.004101	5.0
603	-0.897128	195.639437	0.009211	5.1
604	-1.535709	195.472888	0.009877	4.9
605	-1.026520	195.306717	0.005758	5.0
606	-1.496692	195.140922	0.008898	5.3
607	-0.000000	194.975501	0.000000	5.0
608	-1.360161	194.810454	0.010440	4.8
609	-0.565791	194.645779	0.006932	5.3
610	-1.195425	194.481475	0.014143	5.0
611	-0.415295	194.317540	0.003901	4.8
612	-0.000000	194.153973	0.000000	5.2
613	-0.716236	193.990773	0.004649	5.2
614	-0.563752	193.827938	0.008251	4.8
615	-0.821581	193.665467	0.007131	5.4
616	-0.848906	193.503358	0.005308	5.0
617	-0.000000	193.341611	0.000000	5.0
618	-1.212909	193.180224	0.009891	5.1
619	-0.163423	193.019196	0.002437	5.3
620	-0.820626	192.858525	0.008701	4.9
621	-0.735799	192.698210	0.010205	5.2
622	-0.605157	192.538251	0.010618	4.9
623	-1.555967	192.378644	0.007194	5.0
624	-0.000000	192.219391	0.000000	5.3
625	-1.260064	192.060488	0.010838	4.9
626	-1.518687	191.901935	0.015378	4.9
627	-0.000274	191.743730	0.000030	5.4
628	-1.708098	191.585873	0.012494	4.9
629	-0.413089	191.428362	0.005045	4.9
630	-1.435470	191.271196	0.013191	5.6
631	-1.071902	191.114374	0.018736	5.1
632	-0.894656	190.957893	0.008013	4.9
