1:ItNr	2:Metric	3:StepSize	4:||Gradient||	Time[ms]
81	-0.269344	440.511415	0.006706	6.7
82	-0.726572	439.065533	0.007648	8.8
83	-0.000000	437.632238	0.000000	7.6
84	-0.705447	436.211351	0.005824	9.1
85	-0.264271	434.802701	0.006235	6.3
86	-0.367879	433.406117	0.007242	6.5
87	-0.493913	432.021430	0.008896	5.4
88	-0.502157	430.648479	0.007135	8.2
89	-0.000000	429.287101	0.000000	5.5
90	-0.733336	427.937140	0.008264	5.9
91	-0.990351	426.598440	0.005489	5.8
92	-0.723365	425.270849	0.008160	6.6
93	-1.006922	423.954220	0.006354	5.9
94	-0.828024	422.648404	0.009180	6.1
95	-0.805479	421.353259	0.008737	6.4
96	-0.607956	420.068643	0.005837	5.7
97	-0.529666	418.794419	0.012119	6.5
98	-0.097727	417.530451	0.001661	6.2
99	-0.000000	416.276604	0.000000	6.3
100	-0.903981	415.032748	0.010560	5.7
101	-0.910727	413.798754	0.006160	6.0
102	-0.650435	412.574495	0.004321	5.4
103	-0.948740	411.359849	0.012252	5.6
104	-0.738049	410.154691	0.013628	5.6
105	-0.992587	408.958904	0.008751	5.5
106	-0.585604	407.772368	0.011562	5.9
107	-0.631960	406.594968	0.029718	7.1
108	-0.272199	405.426590	0.009539	5.6
109	-1.033809	404.267122	0.018397	8.2
110	-0.000000	403.116456	0.000000	5.7
111	-0.000000	401.974481	0.000000	7.2
112	-0.413523	400.841093	0.006539	6.1
113	-0.649414	399.716187	0.009039	6.2
114	-0.880494	398.599660	0.007410	6.4
115	-0.585797	397.491411	0.003553	5.3
116	-0.363607	396.391342	0.008026	6.5
117	-0.000000	395.299353	0.000000	5.9
118	-0.816767	394.215350	0.009008	6.3
119	-1.140202	393.139238	0.015212	5.5
120	-0.547959	392.070924	0.012540	5.6
121	-0.000000	391.010316	0.000000	7.8
122	-0.518507	389.957325	0.008246	5.8
123	-0.000000	388.911862	0.000000	6.5
124	-1.058073	387.873839	0.031656	6.1
125	-0.621268	386.843173	0.007577	6.5
126	-0.518642	385.819777	0.007291	5.6
127	-0.755182	384.803569	0.006994	5.7
128	-0.811086	383.794468	0.004756	5.7
129	-0.897720	382.792393	0.010877	5.7
130	-0.072031	381.797264	0.005494	5.5
131	-0.932486	380.809005	0.018817	6.1
132	-0.000000	379.827537	0.000000	5.5
133	-0.789063	378.852786	0.019201	6.1
134	-0.681700	377.884678	0.006958	6.6
135	-0.201447	376.923138	0.004642	5.7
136	-0.468128	375.968095	0.010232	5.5
137	-0.052664	375.019479	0.003007	5.9
138	-0.463656	374.077218	0.009103	11.9
139	-0.730868	373.141244	0.007625	9.4
140	-0.000000	372.211489	0.000000	8.1
141	-0.023656	371.287887	0.001750	8.2
142	-0.270537	370.370370	0.005019	5.2
143	-0.820900	369.458876	0.011268	5.6
144	-0.108543	368.553338	0.003286	5.6
145	-0.587352	367.653696	0.010029	6.5
146	-0.069320	366.759885	0.002440	5.5
147	-0.587299	365.871846	0.007908	6.0
148	-0.900217	364.989518	0.009857	6.7
149	-0.531005	364.112841	0.006967	5.9
150	-0.856607	363.241757	0.009928	5.9
151	-0.904538	362.376208	0.011071	5.7
152	-0.000704	361.516137	0.000236	5.7
153	-0.715870	360.661488	0.005201	6.1
154	-0.877396	359.812206	0.020001	6.0
155	-0.029817	358.968236	0.003930	5.4
156	-0.611566	358.129524	0.008055	6.0
157	-0.738630	357.296018	0.016251	6.6
158	-0.211030	356.467665	0.003770	6.5
159	-0.142412	355.644414	0.002432	5.8
160	-0.118691	354.826213	0.005966	5.4
161	-1.019641	354.013012	0.005778	6.7
162	-0.000164	353.204763	0.000047	5.4
163	-0.000000	352.401415	0.000000	4.9
164	-1.108716	351.602922	0.023332	5.6
165	-0.897779	350.809235	0.013114	5.8
166	-0.155786	350.020308	0.005563	6.4
167	-0.867222	349.236095	0.010736	5.4
168	-0.014962	348.456550	0.001216	5.4
169	-0.918638	347.681627	0.004320	6.2
170	0.000000	346.911283	0.000000	5.4
171	-0.818273	346.145474	0.011025	5.6
172	-0.884728	345.384157	0.003829	6.3
173	-0.344700	344.627288	0.004429	5.5
174	-0.679866	343.874826	0.012632	5.6
175	-1.112333	343.126729	0.015217	6.2
176	-0.976154	342.382957	0.006936	5.5
177	-1.050416	341.643469	0.027184	7.5
178	-0.533933	340.908224	0.010155	5.6
179	-0.578376	340.177184	0.006522	5.8
180	-0.139109	339.450309	0.005164	5.9
181	-0.161944	338.727561	0.008177	5.0
182	-0.889935	338.008902	0.030187	6.2
183	-0.682236	337.294295	0.002922	5.3
184	-0.868425	336.583703	0.005412	6.3
185	-1.203998	335.877089	0.026808	5.8
186	-0.925944	335.174416	0.008384	5.4
187	-0.050424	334.475651	0.004950	5.9
188	-0.524025	333.780756	0.016257	6.4
189	-0.716162	333.089698	0.035244	5.3
190	-0.930190	332.402443	0.006995	5.4
191	-0.000000	331.718955	0.000000	5.1
192	-1.110407	331.039203	0.028647	5.3
193	-0.000000	330.363153	0.000000	6.2
194	-0.207315	329.690771	0.007811	5.4
195	-0.592191	329.022027	0.011674	5.8
196	-0.818980	328.356888	0.009643	6.2
197	-0.000059	327.695322	0.000029	5.6
198	-0.258979	327.037299	0.006931	5.3
199	-1.160837	326.382787	0.007819	6.1
200	-0.515225	325.731758	0.009909	6.0
201	-0.029232	325.084179	0.002690	5.7
202	-0.057579	324.440023	0.003193	6.8
203	-0.000000	323.799258	0.000000	5.0
204	-1.033396	323.161858	0.021286	6.1
205	-0.037249	322.527792	0.003944	5.6
206	-0.484309	321.897034	0.009643	5.5
207	-0.000032	321.269554	0.000010	5.4
208	-1.096590	320.645325	0.023968	6.4
209	-0.553992	320.024320	0.008435	5.8
210	-1.277931	319.406512	0.034964	6.1
211	-1.053321	318.791875	0.011542	5.7
212	-1.153536	318.180381	0.047088	7.7
213	-1.137553	317.572005	0.006791	5.4
214	-0.000000	316.966721	0.000000	6.1
215	-0.066204	316.364504	0.002898	5.4
216	-0.000000	315.765329	0.000000	6.1
217	-0.232606	315.169170	0.006282	5.5
218	-0.007465	314.576003	0.001223	5.5
219	-0.000007	313.985804	0.000002	6.6
220	-1.114483	313.398548	0.011766	6.4
221	-0.664329	312.814213	0.006916	6.3
222	-0.377838	312.232773	0.007340	5.7
223	-0.862690	311.654207	0.020042	5.9
224	-0.140041	311.078491	0.010204	6.7
225	-0.000000	310.505602	0.000000	5.8
226	-0.726858	309.935518	0.009181	11.2
227	-0.000000	309.368217	0.000000	5.2
228	-1.112100	308.803676	0.021848	5.8
229	-0.431471	308.241874	0.011736	8.8
230	-0.101643	307.682789	0.003910	9.7
231	-0.000621	307.126400	0.000117	6.8
232	-0.044006	306.572687	0.003139	5.4
233	-0.770043	306.021627	0.014606	6.5
234	-0.344438	305.473201	0.004053	7.1
235	-0.832238	304.927388	0.010874	6.1
236	-0.815535	304.384168	0.013906	6.3
237	-0.164057	303.843521	0.002929	7.4
238	-0.516820	303.305427	0.009378	6.5
239	-0.377494	302.769867	0.006653	6.1
240	-0.026293	302.236821	0.001165	8.5
241	-0.924752	301.706270	0.012753	5.9
242	-0.895435	301.178196	0.006819	6.3
243	-0.597761	300.652580	0.009646	6.6
244	-0.398072	300.129402	0.006979	6.7
245	-0.546897	299.608645	0.018643	8.5
246	-0.867485	299.090291	0.014421	8.7
247	-1.003813	298.574321	0.010647	8.3
248	-0.000001	298.060718	0.000000	5.8
249	-0.000000	297.549465	0.000000	6.6
250	-0.049618	297.040543	0.002893	6.1
251	-0.709560	296.533936	0.008455	5.6
252	-0.193742	296.029626	0.009539	6.4
253	-0.815303	295.527597	0.004692	6.2
254	-0.000000	295.027832	0.000000	6.6
255	-0.534209	294.530315	0.010522	6.0
256	-0.747346	294.035028	0.007543	6.0
257	-0.703898	293.541956	0.007095	5.9
258	-0.950717	293.051083	0.012218	6.2
259	-1.011498	292.562393	0.009762	5.8
260	-0.000000	292.075870	0.000000	7.1
261	-1.054438	291.591498	0.021352	5.5
262	-0.728002	291.109263	0.005108	6.4
263	-0.084069	290.629149	0.002767	6.0
264	-0.043668	290.151140	0.002698	5.5
265	-0.655172	289.675222	0.009529	7.2
266	-0.795451	289.201380	0.023334	5.7
267	-0.571538	288.729600	0.009102	5.7
268	-0.042096	288.259866	0.003794	7.5
269	-1.039032	287.792165	0.016283	5.3
270	-0.648573	287.326481	0.009720	6.7
271	-0.853639	286.862802	0.006177	6.0
272	-0.319007	286.401113	0.005315	6.7
273	-0.775192	285.941400	0.009974	5.8
274	-0.794020	285.483649	0.006304	6.2
275	-0.000418	285.027847	0.000111	7.2
276	-1.065813	284.573981	0.017962	5.4
277	-0.735321	284.122037	0.009424	6.8
278	-0.489453	283.672002	0.005819	5.8
279	-0.000000	283.223863	0.000000	10.2
280	-0.888998	282.777607	0.028337	6.8
281	-0.000000	282.333221	0.000000	7.6
282	-0.223996	281.890692	0.004531	6.7
283	-0.000000	281.450008	0.000000	6.3
284	-0.668539	281.011157	0.007651	6.2
285	-0.389302	280.574125	0.009734	7.5
286	-0.581453	280.138901	0.005880	7.2
287	-0.585868	279.705473	0.006942	6.9
288	-1.069557	279.273829	0.012552	7.0
289	-0.676505	278.843956	0.009436	6.1
290	-0.214045	278.415844	0.005075	5.6
291	-0.000000	277.989479	0.000000	5.8
292	-0.917079	277.564851	0.005545	6.4
293	-0.553819	277.141949	0.010600	5.9
294	-0.787226	276.720761	0.007250	5.9
295	-1.123729	276.301275	0.015001	6.0
296	-0.000000	275.883480	0.000000	6.3
297	-0.393222	275.467366	0.007548	6.9
298	-0.811601	275.052922	0.017292	7.1
299	-0.974341	274.640136	0.021964	6.7
300	-0.114923	274.228998	0.005078	6.6
301	-1.082489	273.819497	0.012495	6.2
302	-0.573197	273.411623	0.009459	6.7
303	-0.000000	273.005365	0.000000	5.7
304	-0.310762	272.600712	0.004470	6.1
305	-0.000000	272.197655	0.000000	5.8
306	-0.000000	271.796184	0.000000	7.0
307	-0.000020	271.396287	0.000008	7.4
308	-0.000534	270.997956	0.000122	8.3
309	-0.000000	270.601180	0.000000	5.6
310	-0.000000	270.205949	0.000000	7.1
311	-0.518504	269.812254	0.010159	6.4
312	-0.634859	269.420085	0.010854	7.9
313	-0.815476	269.029432	0.012542	6.7
314	-0.000000	268.640287	0.000000	6.6
315	-0.633412	268.252638	0.011030	7.0
316	-0.457850	267.866478	0.006083	5.4
317	-0.123779	267.481796	0.005825	6.3
318	-0.839045	267.098584	0.009337	6.2
319	-0.877787	266.716833	0.010286	7.5
320	-0.366324	266.336533	0.007258	6.6
321	-0.000000	265.957676	0.000000	6.6
322	-0.860866	265.580253	0.011511	7.4
323	-0.221989	265.204254	0.006453	5.9
324	-0.822271	264.829672	0.016750	6.7
325	-0.474650	264.456497	0.009479	6.0
326	-1.044846	264.084721	0.007286	5.3
327	-0.481451	263.714335	0.009325	7.2
328	-0.000000	263.345332	0.000000	7.3
329	-0.000077	262.977702	0.000029	5.6
330	-1.141872	262.611438	0.028676	5.4
331	-0.367907	262.246531	0.002814	6.2
332	-0.678901	261.882973	0.008669	7.0
333	-0.481833	261.520756	0.010160	5.9
334	-0.706057	261.159871	0.013003	6.9
335	-0.315263	260.800312	0.005195	5.7
336	-0.969139	260.442070	0.012127	6.2
337	-0.502130	260.085137	0.005380	7.3
338	-0.316537	259.729505	0.008464	6.2
339	-0.071939	259.375167	0.004591	6.8
340	-0.000000	259.022116	0.000000	6.3
341	-0.000000	258.670343	0.000000	6.6
342	-1.049979	258.319841	0.009163	6.5
343	-0.937361	257.970602	0.011295	6.0
344	-1.067956	257.622620	0.008346	7.7
345	-1.184627	257.275887	0.009181	6.3
346	-1.035738	256.930396	0.016881	6.7
347	-0.886268	256.586139	0.032422	6.7
348	-0.000000	256.243109	0.000000	7.0
349	-0.614251	255.901300	0.005849	6.5
350	-0.085399	255.560703	0.003704	6.0
351	-0.948004	255.221313	0.013056	6.7
352	-0.563462	254.883122	0.013037	6.3
353	-0.866254	254.546124	0.022484	7.0
354	-0.000080	254.210311	0.000036	6.6
355	-0.767798	253.875677	0.010039	7.3
356	-0.566848	253.542215	0.010411	6.3
357	-0.778078	253.209918	0.010357	6.9
358	-0.000000	252.878781	0.000000	7.3
359	-0.201486	252.548795	0.003343	6.7
360	-0.000069	252.219956	0.000019	6.1
361	-0.036773	251.892255	0.002492	7.0
362	-0.548596	251.565688	0.009145	6.4
363	-1.082096	251.240247	0.006821	6.7
364	-1.046198	250.915926	0.015091	7.5
365	-0.693953	250.592720	0.009712	7.1
366	-0.036602	250.270621	0.000515	8.2
367	-0.511985	249.949624	0.007769	6.6
368	-0.021295	249.629723	0.001332	6.6
369	-0.096102	249.310911	0.007244	6.8
370	-0.722618	248.993182	0.026155	6.9
371	-0.852816	248.676531	0.019204	6.9
372	-0.000000	248.360952	0.000000	6.3
373	-0.936531	248.046438	0.018822	6.1
374	-0.000001	247.732984	0.000001	6.8
375	-0.000006	247.420584	0.000003	6.7
376	-1.086483	247.109233	0.023557	6.7
377	-0.975857	246.798924	0.010960	6.6
378	-0.000000	246.489652	0.000000	6.3
379	-0.009443	246.181412	0.001161	7.9
380	-0.000000	245.874197	0.000000	6.0
381	-1.029250	245.568002	0.008382	7.1
382	-0.742377	245.262822	0.019479	5.8
383	-0.008152	244.958652	0.000784	6.3
384	-1.007141	244.655485	0.009627	6.7
385	-0.000000	244.353317	0.000000	7.1
386	-0.720489	244.052142	0.010773	6.9
387	-0.249488	243.751955	0.006115	6.4
388	-0.162644	243.452750	0.008627	6.9
389	-0.139445	243.154523	0.002345	6.5
390	-0.557036	242.857268	0.015653	7.8
391	-1.220808	242.560980	0.017473	6.6
392	-0.218781	242.265654	0.007821	5.8
393	-0.190660	241.971285	0.005906	8.1
394	-0.022173	241.677868	0.003540	7.0
395	-0.838055	241.385397	0.009575	9.8
396	-1.136956	241.093869	0.014835	7.3
397	-0.158396	240.803278	0.006060	6.2
398	-0.408696	240.513619	0.007586	5.9
399	-0.774793	240.224887	0.007151	6.5
400	-0.945079	239.937077	0.010319	6.2
401	-0.829403	239.650186	0.013071	5.9
402	-0.553818	239.364207	0.008297	5.6
403	-0.026509	239.079136	0.003080	6.3
404	-1.077401	238.794969	0.017086	6.6
405	-0.929908	238.511701	0.017792	6.8
406	-0.111399	238.229327	0.004796	5.6
407	-0.012108	237.947843	0.001532	5.6
408	-0.000000	237.667244	0.000000	6.4
409	-0.564567	237.387526	0.004647	5.9
410	-0.752357	237.108684	0.006281	6.2
411	-0.675447	236.830714	0.011800	6.6
412	-0.375314	236.553610	0.003221	6.7
413	-0.964650	236.277370	0.014460	6.0
414	-1.060364	236.001989	0.015718	6.2
415	-0.563915	235.727461	0.020446	6.4
416	-0.871401	235.453784	0.010520	6.5
417	-0.727855	235.180952	0.007161	6.9
418	-0.032528	234.908962	0.002995	6.6
419	-0.751257	234.637809	0.012241	6.2
420	-0.627138	234.367488	0.009004	6.4
421	-1.072765	234.097997	0.017810	6.6
422	-0.332389	233.829331	0.003951	7.6
423	-0.000000	233.561485	0.000000	6.7
424	-0.803987	233.294456	0.006179	6.1
425	-0.561868	233.028239	0.008741	6.6
426	-0.008605	232.762831	0.001145	5.7
427	-1.114473	232.498228	0.012740	6.1
428	-0.507222	232.234425	0.008647	6.1
429	-1.138844	231.971419	0.015973	6.5
430	-0.639101	231.709205	0.023027	7.0
431	-0.085323	231.447781	0.004864	6.4
432	-0.828878	231.187141	0.009050	7.1
433	-0.297170	230.927283	0.002320	6.7
434	-1.326132	230.668202	0.023459	6.6
435	-0.714039	230.409895	0.003750	7.0
436	-0.857922	230.152358	0.011603	7.1
437	-0.018803	229.895587	0.003127	6.2
438	-0.840748	229.639578	0.010004	6.3
439	-0.332443	229.384329	0.006747	6.8
440	-0.031946	229.129834	0.003574	6.5
441	-0.010547	228.876091	0.000635	7.7
442	-0.004099	228.623096	0.001492	5.7
443	-0.276747	228.370846	0.008170	6.9
444	-0.641839	228.119336	0.014992	5.7
445	-0.985340	227.868563	0.018921	6.5
446	-1.004591	227.618525	0.014861	6.7
447	-0.000023	227.369216	0.000012	7.1
448	-0.196663	227.120635	0.004583	6.4
449	-0.000000	226.872777	0.000000	6.3
450	-0.004225	226.625638	0.000243	5.5
451	-0.919930	226.379217	0.020224	6.3
452	-0.448578	226.133509	0.004101	6.3
453	-0.000000	225.888510	0.000000	6.3
454	-0.230713	225.644218	0.005915	5.9
455	-0.669896	225.400630	0.007918	5.6
456	-0.000000	225.157741	0.000000	5.9
457	-0.978357	224.915549	0.021297	5.7
458	-0.885763	224.674051	0.006268	5.4
459	-0.000000	224.433242	0.000000	5.8
460	-0.178334	224.193121	0.004996	4.3
461	-0.942902	223.953684	0.008756	5.5
462	-0.852090	223.714927	0.012539	5.6
463	-0.406724	223.476848	0.009216	4.8
464	-0.000000	223.239444	0.000000	5.8
465	-0.953372	223.002710	0.012289	6.2
466	-0.000000	222.766645	0.000000	5.1
467	-0.143689	222.531245	0.005764	5.0
468	-0.797716	222.296508	0.020273	5.7
469	-1.203640	222.062429	0.027773	5.2
470	-0.482528	221.829007	0.015340	5.7
471	-0.647880	221.596238	0.006732	5.7
472	-0.942230	221.364119	0.008688	5.8
473	-0.643803	221.132647	0.010359	5.8
474	-0.666059	220.901820	0.012834	5.1
475	-1.102980	220.671634	0.019416	5.4
476	-1.149292	220.442086	0.015558	5.7
477	-0.000000	220.213174	0.000000	5.1
478	-0.103763	219.984895	0.004144	5.5
479	-0.126297	219.757246	0.004979	5.9
480	-0.589811	219.530224	0.009492	5.2
481	-0.000000	219.303826	0.000000	5.0
482	-0.000000	219.078050	0.000000	5.8
483	-0.000009	218.852893	0.000004	5.4
484	-0.495060	218.628352	0.004291	5.9
485	-0.830916	218.404424	0.013238	6.0
486	-0.000000	218.181106	0.000000	5.3
487	-0.703562	217.958397	0.009153	5.5
488	-0.727418	217.736292	0.010356	5.5
489	-0.000000	217.514790	0.000000	5.3
490	-0.000000	217.293888	0.000000	5.6
491	-0.358035	217.073584	0.004350	6.5
492	-0.064745	216.853873	0.001440	5.5
493	-1.196591	216.634755	0.015893	6.0
494	-0.000000	216.416227	0.000000	5.1
495	-0.988990	216.198285	0.011321	5.2
496	-0.599725	215.980927	0.013938	5.6
497	-0.837547	215.764151	0.011286	5.8
498	-0.491430	215.547955	0.009773	4.3
499	-1.013340	215.332335	0.034109	6.0
500	-0.205136	215.117289	0.009496	5.8
501	-0.254224	214.902815	0.006594	5.0
502	-0.000000	214.688911	0.000000	6.5
503	-0.830195	214.475573	0.014128	5.9
504	-0.458228	214.262800	0.008737	6.3
505	-0.638810	214.050588	0.016870	5.6
506	-0.424557	213.838936	0.009417	5.9
507	-0.910220	213.627842	0.014083	6.7
508	-0.022355	213.417302	0.000994	6.2
509	-0.659584	213.207314	0.017096	6.9
510	-0.701008	212.997877	0.011633	6.3
511	-0.000098	212.788987	0.000040	6.0
512	-0.504055	212.580642	0.014370	5.9
513	-1.182664	212.372841	0.009537	5.8
514	-0.000000	212.165581	0.000000	6.2
515	-0.860177	211.958859	0.019987	6.0
516	-0.550261	211.752673	0.009398	5.8
517	-0.917275	211.547021	0.009145	6.0
518	-0.720648	211.341902	0.008022	5.9
519	-0.659882	211.137311	0.007730	6.1
520	-0.149383	210.933248	0.002905	6.4
521	-0.038299	210.729710	0.002640	5.7
522	-0.790170	210.526695	0.008877	6.3
523	-0.360024	210.324200	0.009968	5.6
524	-0.807214	210.122224	0.011454	5.8
525	-0.019849	209.920765	0.001608	6.1
526	-0.000000	209.719820	0.000000	6.1
527	-0.737173	209.519387	0.007838	5.6
528	-1.016335	209.319463	0.004618	6.5
529	-0.343627	209.120048	0.006849	5.8
530	-0.948264	208.921139	0.004412	6.1
531	-0.000206	208.722733	0.000089	5.2
532	-0.210388	208.524829	0.007609	5.1
533	-0.548288	208.327425	0.006157	6.1
534	-0.524463	208.130518	0.004350	5.3
535	-0.095013	207.934107	0.006063	5.8
536	-0.879224	207.738189	0.006932	5.9
537	-0.000000	207.542762	0.000000	5.3
538	-0.665011	207.347825	0.018787	6.9
539	-1.008730	207.153376	0.011480	6.3
540	-0.188202	206.959412	0.007486	6.3
541	-0.544247	206.765932	0.004199	5.9
542	-0.000000	206.572933	0.000000	5.1
543	-0.176343	206.380414	0.003947	6.4
544	-0.000000	206.188373	0.000000	6.2
545	-0.184362	205.996807	0.004586	6.2
546	-0.697581	205.805716	0.015799	5.3
547	-0.951228	205.615096	0.011098	5.5
548	-0.925770	205.424946	0.011195	6.8
549	-0.221419	205.235265	0.004264	6.0
550	-0.483069	205.046050	0.008134	5.8
551	-0.940955	204.857299	0.017961	6.1
552	-0.725368	204.669011	0.015558	5.4
553	-0.957273	204.481184	0.006534	5.5
554	-0.877113	204.293816	0.007710	5.4
555	-0.549465	204.106905	0.009295	5.6
556	-0.664432	203.920449	0.004866	6.6
557	-0.729200	203.734447	0.003743	8.4
558	-1.151482	203.548896	0.018234	7.8
559	-0.868840	203.363795	0.008977	5.5
560	-0.134865	203.179143	0.005506	5.3
561	-1.076073	202.994937	0.006279	5.7
562	-0.246362	202.811176	0.006567	5.2
563	-0.758134	202.627857	0.009953	5.4
564	-0.000020	202.444980	0.000010	6.0
565	-1.088493	202.262543	0.012018	5.6
566	-0.663601	202.080543	0.007287	5.7
567	-1.048529	201.898979	0.010200	6.3
568	-0.000122	201.717849	0.000044	5.3
569	-0.139657	201.537153	0.004305	5.4
570	-0.465932	201.356887	0.014071	5.4
571	-0.006382	201.177050	0.001084	5.3
572	-1.070180	200.997642	0.007934	6.5
573	-0.000000	200.818659	0.000000	5.4
574	-1.094000	200.640100	0.012016	5.5
575	-0.449827	200.461965	0.010548	6.2
576	-0.644815	200.284250	0.015448	5.8
577	-0.000000	200.106955	0.000000	6.1
578	-1.035759	199.930078	0.020429	5.3
579	-0.000000	199.753617	0.000000	4.8
580	-0.585619	199.577571	0.009255	6.1
581	-0.000000	199.401938	0.000000	5.4
582	-0.000000	199.226717	0.000000	5.5
583	-0.910404	199.051905	0.010544	5.9
584	-0.846676	198.877502	0.003131	5.5
585	-0.905405	198.703506	0.008502	5.3
586	-0.990864	198.529916	0.019203	5.1
587	-0.000000	198.356729	0.000000	5.3
588	-0.571915	198.183944	0.010452	5.3
589	-0.582129	198.011560	0.013096	5.9
590	-0.986586	197.839576	0.012968	5.3
591	-0.000000	197.667989	0.000000	5.3
592	-0.330231	197.496798	0.006872	5.7
593	-0.000005	197.326002	0.000002	5.4
594	-1.187919	197.155600	0.013439	5.7
595	-0.000000	196.985589	0.000000	5.6
596	-0.007748	196.815969	0.001242	5.6
597	-0.450646	196.646738	0.011938	5.3
598	-0.682026	196.477894	0.011622	4.8
599	-0.000002	196.309436	0.000001	5.3
600	-0.768596	196.141363	0.009220	5.9
601	-1.056379	195.973673	0.012552	5.1
602	-0.223767	195.806365	0.003235	5.4
603	-0.424833	195.639437	0.005929	6.0
604	-0.897712	195.472888	0.007955	5.2
605	-0.742681	195.306717	0.013708	5.6
606	-0.576030	195.140922	0.010253	5.8
607	-0.555127	194.975501	0.007185	5.3
608	-0.469332	194.810454	0.011518	5.7
609	-0.000000	194.645779	0.000000	5.0
610	-0.507682	194.481475	0.008329	5.5
611	-0.569210	194.317540	0.004773	6.0
612	-0.000000	194.153973	0.000000	5.4
613	-0.921310	193.990773	0.008878	5.4
614	-0.752334	193.827938	0.028917	5.8
615	-0.728100	193.665467	0.011352	6.4
616	-0.056348	193.503358	0.003944	4.7
617	-0.471364	193.341611	0.012390	5.4
618	-0.000000	193.180224	0.000000	5.4
619	-0.986458	193.019196	0.006178	5.8
620	-0.509621	192.858525	0.005833	6.3
621	-0.702334	192.698210	0.023124	5.7
622	-1.157667	192.538251	0.008905	5.8
623	-1.032774	192.378644	0.015097	6.2
624	-0.949193	192.219391	0.007267	4.9
625	-0.586674	192.060488	0.003886	6.5
626	-0.578418	191.901935	0.006426	5.3
627	-0.000000	191.743730	0.000000	4.9
628	-0.780931	191.585873	0.012651	6.6
629	-0.000000	191.428362	0.000000	5.1
630	-0.231717	191.271196	0.005697	6.3
631	-0.000000	191.114374	0.000000	5.7
632	-0.854762	190.957893	0.016425	6.1
